KP_0_KP_1,KP_0_KP_2,KP_0_KP_3,KP_0_KP_4,KP_0_KP_5,KP_0_KP_6,KP_0_KP_16,KP_1_KP_2,KP_1_KP_3,KP_1_KP_4,KP_1_KP_5,KP_1_KP_6,KP_1_KP_16,KP_2_KP_3,KP_2_KP_4,KP_2_KP_5,KP_2_KP_6,KP_2_KP_16,KP_3_KP_4,KP_3_KP_5,KP_3_KP_6,KP_3_KP_16,KP_4_KP_5,KP_4_KP_6,KP_4_KP_16,KP_5_KP_6,KP_5_KP_16,KP_6_KP_16
148.91226635626762,214.69776056111996,324.94194125160266,212.7052847508966,91.01752744477297,190.680592257209,0,67.8928821379679,205.55560678560923,172.93294240253937,68.9492852029664,146.8838959893153,0,187.26303325536514,210.6974006697757,136.54706821092864,187.70001803409608,0,162.3009456934863,235.6208141421296,163.18277005247825,0,147.9201029001805,26.694697469722342,0,121.88370347589539,0,0
142.86927034880523,209.6826542778396,321.745176879157,210.1107533564144,80.1316169561054,183.5789184656016,0,68.33598022272017,208.1759658870351,173.4351768067828,67.87383350010519,143.70887246443766,0,187.0408516875391,208.9452305390099,136.1937384206778,183.40615099826942,0,162.30652046359688,245.15454636820422,165.49941566059985,0,158.657523616121,30.834281652083284,0,128.29844841228595,0,0
144.841004325985,211.69313697746557,320.5715918589169,212.53370352431168,85.635455933626,184.01478005029924,0,68.26391112440012,207.2420641954717,175.3154226244799,61.86414407393027,143.79899040674798,0,187.43863239471207,210.20773969575905,130.1196412691028,183.3421982632476,0,157.45763166642638,242.08242614861578,161.85352282233464,0,164.48864033725857,32.88070954222249,0,131.81150670559836,0,0
138.50961887107337,205.38000616858986,321.19758884775274,215.9142678046312,76.9719041911398,183.5954709289148,0,68.87580733465127,208.96798159048194,173.59832626497297,66.69206598989115,143.23626337628332,0,187.75618530956578,207.65827594873267,135.56715771159324,183.83312357135208,0,157.03557833815879,247.0185994049841,167.38033553557005,0,163.53975889672824,33.88378190226117,0,129.66515612145,0,0
139.21471751079335,206.55939644666373,330.44366666893467,226.4712097384787,81.1622125770977,191.24450150791267,0,71.01689886921282,211.5615465745134,172.29120673151024,66.76466649358774,142.97572134107244,0,189.9080388925124,207.63179818129979,137.77805972287462,186.60684234507588,0,157.94145463430425,249.9744749309417,173.59255827943772,0,163.00227950860076,35.53722524339793,0,127.92517325765093,0,0
130.6070858635166,199.00068619017378,323.3963846136193,223.9427033996866,73.36803643794757,184.0755114151798,0,73.19300144139467,209.4264785670618,170.47422543305484,71.05293075588088,142.81060208892058,0,187.91243100178335,208.03422945515484,144.24548036247103,191.49011375264263,0,157.88811392881985,250.07916420605696,181.54285094709738,0,160.07170109048008,40.1162432189257,0,122.20053436871703,0,0
127.00297291248737,195.66692627577612,328.32253414319587,228.47117622363223,73.0936986737571,195.02204682653192,0,75.32211414982986,214.1332218690038,171.7333405603001,75.27286127815258,158.8546885993611,0,192.21929132113667,211.63977645990843,150.5949071283621,211.47039426359424,0,163.7497482135469,256.96868794660566,198.17181687111815,0,159.66624939855012,40.65470956728138,0,130.61844061617023,0,0
125.61435241579683,195.09270052936375,327.7084380189806,229.5700383988294,71.06347912563808,188.96226698269683,0,74.38080277195186,216.94287920095465,181.38533403227504,75.29316075846465,144.22857072022865,0,192.8580984169449,219.57757427615414,149.60083275169296,190.5464517250321,0,170.6600540548373,257.8767790728743,181.82392196848025,0,164.612567032411,41.3701945124748,0,123.26081724944063,0,0
122.52314390044845,193.9819915539842,327.20193367743104,232.5936553439281,69.78038723201527,194.59789956536017,18.2784364071438,77.14063261342883,216.9978635885616,181.45211172648283,75.88414755401816,150.51372398555554,133.26499656488946,191.08830438831149,220.30921166850925,152.9697658035731,198.6195869998727,201.48325353894796,170.71652092284447,259.8894622026834,185.9137039865539,342.0394327878585,166.75763495564456,37.99683452604968,250.75259891024064,129.1404960885624,86.8920441159028,212.7611664149264
125.58416087930834,197.56346277123205,327.54766305220375,236.87925678995194,64.68966006063101,180.20830742493536,0,75.52634234490637,215.84009552444144,184.48244686148325,74.52990171065571,133.4442084243449,0,184.9247875218463,216.07214318370612,150.0445138117352,178.20892472039665,0,165.79336808207984,263.29091151234223,183.7066978256373,0,179.0732573697145,57.5344039162656,0,121.54306231537859,0,0
130.55928971547755,201.32013436566646,332.7707766950247,241.84727869961654,73.11415937156085,111.26645804558532,18.992107742164887,75.46818872213645,213.7438432259512,182.66756825720321,72.51264091867017,93.8516849129519,140.84044179268966,182.79804555847963,215.73246934571532,147.97600433854134,163.17271801989452,208.5966479724926,168.58540755949195,260.3641371617835,237.4261650492633,347.2152045377045,176.15277002079756,130.9247766009169,260.417788326681,48.030663726415455,89.41740926553396,129.63868973173095
128.93870854173312,201.29929039022966,331.1784725537123,239.3961100962378,69.61613166364532,99.20477571372255,24.697297922849774,76.3162929196643,215.15763284159826,181.28730832576233,66.61793501002562,102.06200783837244,140.38010387031346,183.5759518918532,212.69668762112872,142.84523418721398,173.94773035886385,208.73550400264926,163.5911869325484,261.61921099376474,251.00951728968366,348.58045439961205,182.36760420919066,140.40013602557516,262.88738784704,55.39760125673313,87.88237812462746,123.1313440625091
128.89676100697798,198.47127134195011,331.1670619383667,239.39799812172615,69.60923457480337,99.19612027035129,24.69569823997694,74.52295887845568,215.19356311934612,181.32546546472724,66.60356029522747,102.0630282962445,140.33628773660075,187.83675861768913,214.91002541994172,140.8641285920585,173.15734222088304,205.54280747739625,163.59655882077715,261.6137609606957,251.0139675894551,348.56950678579165,182.3641262145601,140.41127635984225,262.88888951245167,55.38240060705206,87.88007170963164,123.12241637934986
125.85687846693165,194.99072634215202,323.4880044639059,231.06722059747025,66.71728473671574,84.37220996181148,23.04405945661485,72.48217928566994,213.58045608388423,183.59446606583762,66.62096554388864,82.80608143125723,139.6106696830869,186.2034489610759,216.33282936253576,139.06727983246097,153.00193266753206,205.64353632283218,165.94907591487217,256.96367664905483,244.36691262321094,342.7696941439835,178.9124179591791,149.41087051483234,254.0281506482303,33.01236628901359,86.01750634469708,106.6444540900276
128.88907896264914,196.36034399806903,317.86845336434374,230.8608623340907,68.74092055857268,106.49814991369568,21.039655058008925,70.51173462623083,206.5792150483683,183.3951815424822,68.46002656295131,82.51593945414426,140.82562933159576,181.07108487552614,215.13199919351842,138.96769845183448,146.2145945383018,205.6294422922943,159.82511422489273,249.31884730400947,217.36341747865484,335.23710000571236,176.735536805703,129.19554584040424,251.76637975877557,47.705338747356166,86.07871520439882,126.51787333590461
127.8380645338469,197.8780717951335,309.36174178162366,210.8806492093573,68.92849846297247,173.06860073959112,21.80985929551129,74.41365901499535,199.66467790773612,169.07260458158208,70.42040844101945,108.36928262658198,139.26988658676362,180.04124177532213,211.9092795042256,144.8203097945865,151.77673857676612,205.83005765118466,161.95878018804663,240.43559532024375,148.3209550164777,326.7509887928268,154.71824645141248,61.61397147563207,232.4376481284605,107.94486997537216,87.01600940453429,193.22406435661682
129.16596000591642,204.17692834463446,305.50260731661524,200.26180538297865,67.71785891661078,166.36953372312493,22.831491238199934,79.30886104339162,197.6951315156749,164.35338587933015,76.48305697342383,109.14389651281469,139.22621957810244,181.524261697989,214.214363108546,155.7889953623169,160.4956437851196,210.33470408758035,162.08185434835076,237.84766106270624,151.02193117888538,322.7508133501912,143.0224626064032,55.649252753294,222.52961086967733,101.44569586729642,86.43444620988788,186.94349879311127
121.58274508453081,198.8005949681489,296.97933690223294,195.83999249154908,64.31031534746195,181.07577914975266,21.033303375599377,84.86151147605138,193.03463289523978,158.75237555702907,79.57931246875663,128.9974889096683,134.29031098467232,184.47233208532924,218.07606999622863,164.3793130445556,185.89750327801607,207.04482838544894,159.38264064194698,234.43159788731552,143.17161537818868,314.97846350276075,135.97513870557367,32.188624388128204,216.85375557494964,117.97744429339025,84.35587252207164,201.74278942792478
116.81094101256096,197.45179214187954,294.82731293833683,196.80429113624527,66.42782893366304,178.20161559492104,18.40289984785006,87.64669021132516,195.20425157511295,157.62957906750876,77.25858246822806,147.74767296306226,128.68798626837705,184.515768545672,215.30676639622823,164.87432552705104,212.01027894184753,205.58225091726672,153.21108762096821,230.90075355442215,168.00688323101525,311.1606523621038,133.48263384425704,20.05987888796937,215.20718511009335,116.14471590649315,84.3808051372467,196.59055269267137
114.60401973355907,190.38150487190188,292.2574761796352,193.72436462223848,64.2840148162045,214.61647939729608,21.147497088071667,80.8390192481329,197.3970268722404,160.35808730463205,82.27161384706146,187.36653548059218,126.15057320916145,184.73639808386434,211.32999756068705,162.83136132821585,237.7732368812773,197.8830566218341,153.44369837174807,231.7006882790813,163.85906047576375,310.0076083663109,131.27658761942286,27.131209519665745,214.78666035161496,153.89728103186235,84.76010628827692,235.76308070815503
111.39936955835971,190.64042795272988,292.565995647136,193.72545734879552,57.686059711164184,190.85585862110707,22.551788576518714,85.52984438194659,199.7880658723138,156.90346074258528,80.81966051029912,169.51399253159013,125.5547000553942,189.9056490497321,211.49686684440508,166.3474016178191,230.84206557731198,200.11862690414407,149.04868648867728,238.09872008475816,174.15414018908652,312.5657435628543,137.23951417139307,26.01070289323221,216.27100774953632,136.9581603446834,79.92562811138866,213.28639109422807
108.3553341734499,186.99391249513982,291.78469971957065,195.82206509798635,63.03974621808054,200.81599595659705,24.741452342980995,85.61470726458161,198.1288091040776,155.24063026476028,86.07917916081682,171.26634804596026,124.8789687217187,184.61117125732127,208.33599847601954,171.56100788057876,228.66535291775182,198.1787856784878,150.04604296681737,238.12731025231022,168.9034563056659,313.75292196567665,132.78378224015162,22.245006495840762,220.56246278095466,138.26951131757139,87.7810427028524,225.44832266841107
108.31677672013694,187.64551005776826,288.5988465975566,198.6728020475878,57.957429116895796,190.89745029213984,21.018775362993917,85.56769643387626,194.58132782977916,154.41775318919775,82.29258222950595,169.03617139831343,119.47650200704742,178.3050518661768,203.3544441142116,167.8210152781826,229.47330003292322,193.9960787852167,142.31309497020993,237.13316412935578,180.76979832095844,305.3001734186209,140.7667402833496,38.71806664852985,219.27578259680203,135.1233856480809,78.51465489346559,211.9142689977246
108.41622871766016,191.3178025118415,290.53402315109327,200.83446218903765,57.674583313275875,193.67031635374587,20.08179651425639,88.96755188831487,194.76794372021286,153.11436256929005,78.75438050673753,169.1553949834294,122.52717609754987,174.04269846793343,201.38114755855378,167.68456129888642,230.13921713823572,201.558583995423,142.29649438408524,238.19765020671383,182.69082129379132,308.6232482484753,143.36664918313465,40.761719112422135,220.91619508908803,139.0552947463706,77.71541329388913,213.38483894606946
108.40574352999012,191.3115573693602,290.53042890563114,200.83610794647956,57.66537823417098,193.66594266284923,20.076503246581563,88.96695101553162,194.7831498307798,153.1300006693659,78.74800011428863,169.1690919405788,122.5119132845455,174.05827708270584,201.38659269176782,167.67732498164446,230.1475110032694,201.54954481923298,142.28466167862226,238.1980211924524,182.68975067583838,308.61565911962407,143.3780981635619,40.77215246954713,220.91254994870707,139.06299942831666,77.7008558063552,213.3748987332859
109.85993439084147,189.49295036533678,290.8159201882868,202.6556639932869,58.12934864386493,189.47393763090477,19.04027328611645,85.54458349305351,195.06573802951658,156.60921722874426,86.6829913708566,171.2880396554295,119.06853471883325,176.79111445997503,203.5997186343832,172.15968996835468,232.92378730391619,194.4182509454552,141.9829192121362,241.0876393057097,189.56180565715232,305.2684804959234,144.55725443574252,47.58756980556999,221.0763727300817,133.11126426414853,76.75786216987807,208.504473777159
109.75946701442203,187.8400459994886,291.5624631462184,207.2383006022053,64.33801316554623,182.53218427304813,20.45651761395375,86.1131701483577,195.39384175812705,161.49621976999956,81.0194491711712,161.53234259738818,121.9920955322926,183.1151603226778,213.10196799889016,167.0971976695001,227.50458274944702,195.14194944952254,143.93034671326265,234.23383595245156,186.11290717196374,308.6661359277366,143.07258113279428,43.920524461804874,227.5596644899091,121.19060737944999,84.53962764266235,202.94812379462883
119.12656422964615,186.7783732410153,291.25799695761145,211.34490543081466,68.82465754480731,179.2817058518799,18.33509616664172,76.35746279834078,188.2481113982289,164.18401106685144,87.4365398503395,155.2342030159591,129.23635471321532,181.9375589206363,212.93364253917227,163.79313231634592,215.92799358350922,192.706944426401,141.00166651852027,229.4341326045451,177.33533030109936,306.18481475239753,142.7895920191664,41.8928126055055,229.4506493544091,112.91479287055348,86.75158358531563,197.61100105905038
116.04480948069155,187.86734803262115,290.4028504240446,213.24899625510554,70.86690045155072,178.84614312813684,17.977707890885302,82.79881164606168,186.75439696564044,158.82881749858876,80.94086486441817,146.95178481393143,128.1338075327507,180.35811860850623,210.9940339109142,163.71983098268825,212.96218267570418,195.59652459499378,136.18663935203043,226.53959778590587,173.550581381913,306.11151187245474,142.5907897481461,43.58043248982277,231.18855652830229,110.29044771420597,88.72242641091371,196.7846942565402
120.7437067445339,196.68156984072,293.9343936000175,208.75968328872793,68.85049011016554,176.9436468817403,21.79176962731572,85.31046775747981,187.16138967479378,155.46760056037397,85.73557443675291,143.5231035687286,129.95430232954968,178.26864215559618,209.37290569937647,171.03400291462515,210.11816852666502,200.10130082375778,139.9241031309474,231.68064175713948,171.74373177790216,308.9695037756316,140.11736533349458,37.833533723404656,229.11072831179249,109.7107727162652,88.99677384017917,197.9926983592072
122.25588864361505,193.96295606749246,288.1338704408768,206.5833554864476,68.7429268204373,176.4212012152734,17.88479569802239,79.2438629169477,181.81667343233403,157.66443322449103,87.81186396495636,141.7943013135577,133.54647753887033,172.02160753812296,206.98199632335175,167.04711443482046,201.09237741147723,201.73213475953702,139.02391979080434,225.73019460630428,161.8713575682863,303.5798942977614,138.2204355549497,32.257246085182175,224.41797061518935,108.86809018256909,86.43690542378295,194.30331034966952
116.19408387848324,191.01867520941505,287.16425461042326,202.16557310373096,64.52156604237065,186.90961670807627,18.96359188023197,81.77464943367231,186.26077350854098,154.8197238726384,81.33450163983302,145.87382516407797,124.80081384414126,173.95498533241295,203.86800153530717,163.09528289009467,200.3434215790476,195.265209918613,138.8222560254659,227.2201360025119,150.2642168182432,301.1461846707675,138.37703247649156,16.223657047657298,220.3316958500524,123.53404985266208,82.14738335674484,205.2214677019926
114.80124704827905,189.63206596100775,284.8952753905196,186.72716247038082,58.81020793909847,198.07392169046383,19.05143760481084,81.30100048584887,186.72124464023904,147.85371960826686,77.55622704850977,159.16615170946363,118.27260253198962,175.45440444742331,201.45915056407836,158.83164350342787,210.77829928624055,188.42436951437568,147.93766742111353,228.13228029807615,146.83671151997376,295.0063488701387,130.5260354105647,11.93510251317518,203.16837783053245,142.21137670383476,73.33133633508939,214.67752794526493
116.79805046493713,185.85432950407693,280.2739358192445,182.53185216397165,57.680374227374784,198.26074303656287,17.889747841710893,73.24117793973551,185.212499837349,150.67815631006377,77.48453028185689,165.10961581325301,127.00014432074478,173.98406973628357,197.4911638757542,150.72134936033447,208.93913897592287,193.19589542350533,145.268428796487,223.24565893427803,142.00753025808174,295.7643119159071,129.7396301597935,16.064576589502774,200.39236082618018,145.77638061428198,74.45491076678557,216.13550295703388
119.85385886169875,186.9062338560167,277.4360048837209,180.17027960693184,63.96700031141057,198.0479050332015,18.227973152547698,71.13093285624755,180.4443396867854,147.46860124107778,72.60344736994244,163.34197215045495,128.48297076457257,170.5059581422303,193.51201879211533,143.70845847409262,205.8349323730061,192.54562161911136,141.5814420501501,213.56796207530755,137.0676632506734,292.0855623020248,124.3569300762929,18.1633171529872,198.09288480430084,142.51610247266797,79.61364957273344,216.01986713145158
116.74411510804302,184.66418467087763,271.56194295917095,186.49247216485708,64.10232201535291,195.35232877741691,0,72.69632065655041,178.0212673502804,149.3586067724254,76.20298296654799,156.2363879830816,0,171.96905736207313,194.7582661917075,148.80881095553448,199.42573673676125,0,128.17461503745588,208.3932680390612,124.04275658417146,0,126.1323971388794,8.862487968962238,0,134.88131865087914,0,0
116.7660515747621,186.5958664975192,271.5645981676551,186.48970935351906,66.20451418566562,195.3720372872229,0,74.82127804308078,177.99082801650198,149.3290685700544,75.92170557225386,156.21452354054662,0,172.6626660572574,196.60795393879673,150.58498977321747,201.23027497123786,0,128.1730843898203,206.43872297851485,124.01681686368181,0,123.99991339109881,8.885342368192676,0,132.76488248027036,0,0
119.55790886884067,185.7033140169825,273.4491118250158,188.52722258520123,72.08017414719531,197.39154672297897,0,72.20590730681249,175.73887490535495,146.3558261566652,69.36969220055687,151.82900916820867,0,171.91200714609784,192.96888091088675,141.52131916428704,195.74023481389816,0,126.35052492570024,201.66660222505854,120.06683886069457,0,122.83525556614437,9.182408453123807,0,131.10535940608986,0,0
121.03913022242023,183.85719573897563,268.6362774645301,186.94642452050266,69.44054686564614,190.78492397985747,0,69.69444616323453,169.05970546821618,150.62081569955728,72.16155881076854,144.8893509164839,0,167.84736609491375,199.58692883052237,141.84424260434403,190.27523345144004,0,132.98757713786654,199.6281070315501,119.11762054372986,0,125.00392649833043,14.08005202405159,0,126.27442688446462,0,0
123.83064525794899,185.5333417475145,264.5034330911416,187.61569571067344,66.66719151876731,171.2669121225697,0,67.07393739001758,170.85152836307904,175.0667664235563,68.37394699737615,132.03793556777538,0,174.1980991429011,226.17090188837292,135.29939587817827,178.85660142136214,0,149.93517343838968,198.54722421630578,116.70149713264178,0,143.9344144324074,48.41315033128913,0,115.29257074503977,0,0
129.26766324568567,185.58377477840028,263.45016042128344,196.37007145947672,82.15621011828625,201.30262909361122,0,60.54284534113013,168.69555541566586,185.85673090851455,56.209166014094166,135.0066241078563,0,171.38452854619052,230.3737815160397,116.75064951425325,163.15810037200117,0,148.07147221865523,185.34628616996886,72.48113355901654,0,155.09523541359997,84.33871569451361,0,130.90843711923233,0,0
129.1206230855474,185.46500868897073,266.1602392563547,203.16882242115793,80.54773353732554,178.27574124653077,0,60.59864336765305,170.7460650117595,191.73259704599008,64.41621463575764,136.85810834948725,0,172.57435062314445,235.51634308472097,124.92306692520799,176.6000766506062,0,150.88505141663305,186.71804469038338,110.9746383008298,0,153.40610147578877,59.7098269717808,0,111.45688490622729,0,0
118.8835671907602,183.60355014269194,266.0637549460655,212.27240838130612,59.78758855314371,178.59385480189403,0,69.72067435847136,171.6172063285031,192.98026499100885,74.80225141665184,130.59767999853597,0,168.41057734299233,240.1267444184425,144.48345794588388,173.00447412711617,0,154.5062317448717,206.37009700293305,111.47437340034705,0,165.1177409759472,67.39500477780233,0,121.99549490042656,0,0
118.19062142149856,186.50250308776018,267.84096760764584,213.68302214729178,60.54558140772949,176.8696645838398,0,72.14370748720917,176.0149436411579,202.39582614767528,74.01765986573744,131.00681576925683,0,170.42429577087887,250.77291262016317,146.14275440814708,172.90267211353327,0,165.38959699146736,207.3285530866407,112.74826118836599,0,168.86340324060745,78.43927312258828,0,119.80903158777303,0,0
121.38245767819994,188.8032899925211,265.89355098798467,207.51603510331435,61.66179589502725,171.08388944900688,0,70.09788869859067,174.10378039835896,200.75822672309096,73.72399129862681,130.47416029620578,0,167.05131328127894,247.0103270654893,143.73645025879836,171.75684762186344,0,164.88530159477523,204.30350630862898,116.21546735267212,0,165.76117780710896,75.44351207360374,0,115.39591601958884,0,0
121.35662970353127,189.86536816649846,265.8820935546431,207.57338389109526,59.72235665979703,168.54669074769754,0,71.79646014950873,174.11616109942233,200.84024644726964,74.087040229719,130.09434475410526,0,169.73332345181956,249.99881293518175,145.8830672148073,175.48547981243345,0,164.93444083332017,206.29672511700224,119.38102439248875,0,167.80425872128515,74.53782477373488,0,115.48365344497893,0,0
121.30786337249536,190.65627242763347,266.92096399121596,207.2754937564979,57.811536400618174,171.81025683584784,0,72.14797962521193,174.3721408081004,199.32112069723067,74.43101093630264,127.92801317147077,0,166.90385165717416,246.9513339911327,146.5784098187724,169.72135748337627,0,164.97277509334683,209.2985848805481,114.50788348406411,0,169.0322166481881,77.51432493416942,0,119.76504315116327,0,0
121.31393768648351,188.6730472537082,265.00660822326677,209.34557465110174,59.72601072397184,170.11746137595637,0,70.02590721297369,172.23907926193755,200.8119034942899,73.99529014741414,124.870486384894,0,164.28642751609155,246.22834202828886,143.99251539229394,164.87336397672004,0,164.13896770724494,205.37468994255357,112.66755799696736,0,168.963689605193,81.49929575769352,0,115.43791811185787,0,0
121.33673318496754,188.7033217566665,265.004195910178,209.3435693901296,60.86903785998263,170.1113053768032,0,70.03312440552683,172.21584610598413,200.80735634184325,71.91662412822227,124.85540453260323,0,164.26343924318644,246.2299817670464,141.92721499416524,164.8687674151778,0,164.1381565176117,204.38144754355764,112.66712562677723,0,169.79193922268516,81.5044683069585,0,115.35123236879613,0,0
121.33167982023491,186.74659611891187,265.9075858602007,209.3878697537181,56.6940087222627,170.17607710838794,0,67.92757026421597,174.11264928775276,200.81287500556334,76.49956309025565,124.89719550093987,0,166.28528253576744,244.36151800559762,144.41845116535492,163.05798542236437,0,162.34453356365285,209.29814761005412,112.21072890771185,0,170.228718567109,81.47662499146615,0,117.83611604682154,0,0
116.47757793240727,181.85437323309,263.9745810527976,207.94118310714694,53.678946720292494,168.48034297804597,0,67.88619038508492,174.70039742656564,200.81469175585735,74.36733067685034,121.39963025067252,0,165.14490343331818,244.33987451908047,142.24837822977105,157.60390226767865,0,166.6704801517053,210.32842418703186,110.4716615607822,0,171.04167352139655,87.29226225731578,0,118.16287332745426,0,0
