frame,person,KP_1_x,KP_1_y,KP_1_confidence,KP_2_x,KP_2_y,KP_2_confidence,KP_3_x,KP_3_y,KP_3_confidence,KP_4_x,KP_4_y,KP_4_confidence,KP_5_x,KP_5_y,KP_5_confidence,KP_6_x,KP_6_y,KP_6_confidence,KP_7_x,KP_7_y,KP_7_confidence,KP_8_x,KP_8_y,KP_8_confidence,KP_9_x,KP_9_y,KP_9_confidence,KP_10_x,KP_10_y,KP_10_confidence,KP_11_x,KP_11_y,KP_11_confidence,KP_12_x,KP_12_y,KP_12_confidence,KP_13_x,KP_13_y,KP_13_confidence,KP_14_x,KP_14_y,KP_14_confidence,KP_15_x,KP_15_y,KP_15_confidence,KP_16_x,KP_16_y,KP_16_confidence,KP_17_x,KP_17_y,KP_17_confidence,KP_18_x,KP_18_y,KP_18_confidence,KP_19_x,KP_19_y,KP_19_confidence,KP_20_x,KP_20_y,KP_20_confidence,KP_21_x,KP_21_y,KP_21_confidence,KP_22_x,KP_22_y,KP_22_confidence,KP_23_x,KP_23_y,KP_23_confidence,KP_24_x,KP_24_y,KP_24_confidence,KP_25_x,KP_25_y,KP_25_confidence
10,1,166.329,149.017,0.935311,178.636,228.152,0.828775,89.5904,262.832,0.743798,161.356,421.205,0.808986,304.826,369.194,0.651277,265.255,200.948,0.764599,364.149,319.766,0.846682,233.134,347.046,0.597784,272.685,436.071,0.626591,208.449,460.736,0.625915,267.843,653.792,0.732886,361.831,762.695,0.668649,337.033,413.798,0.59838,443.523,579.546,0.757668,379.094,693.428,0.412236,144.009,126.725,0.921615,186.066,129.071,0.944214,106.943,139.04,0.816345,208.279,136.632,0.633634,0.0,0.0,0.0,0.0,0.0,0.0,364.289,698.388,0.200423,356.876,839.474,0.445851,344.424,829.541,0.412371,384.172,760.252,0.519923
11,1,166.327,149.016,0.935401,176.245,228.141,0.829273,89.5884,262.824,0.741607,161.347,421.208,0.807707,304.844,369.197,0.657521,265.244,200.938,0.763594,364.148,319.77,0.84659,233.14,347.041,0.596728,272.679,436.06,0.625734,208.432,458.349,0.625983,267.804,653.813,0.738306,361.822,762.689,0.671445,337.033,413.79,0.597939,443.531,579.552,0.759868,379.096,693.414,0.422437,144.011,126.722,0.922505,186.066,129.077,0.946011,106.948,139.05,0.819578,208.28,136.654,0.641522,0.0,0.0,0.0,0.0,0.0,0.0,364.284,698.367,0.205607,356.901,839.433,0.455941,344.441,829.507,0.421274,384.168,760.25,0.52237
12,1,166.325,149.012,0.935942,176.248,228.139,0.829759,89.5913,262.819,0.742173,161.354,421.21,0.807793,304.877,366.883,0.66075,265.242,200.948,0.763108,364.142,319.771,0.846267,233.143,347.036,0.5898,272.681,436.047,0.626425,208.43,458.337,0.626245,267.782,651.347,0.741254,361.836,762.661,0.680284,337.024,413.783,0.598016,443.559,577.058,0.745406,381.586,690.936,0.442208,143.998,126.718,0.921068,186.058,129.073,0.945008,106.933,139.063,0.824417,208.273,136.652,0.638584,364.205,693.42,0.0615323,0.0,0.0,0.0,364.296,690.983,0.222041,359.303,839.436,0.451402,344.443,829.511,0.416483,384.158,760.209,0.529239
13,1,166.328,149.012,0.93523,178.649,228.15,0.829562,89.5939,262.826,0.740019,161.347,421.217,0.807388,304.873,366.878,0.658725,265.269,200.969,0.766976,364.145,319.773,0.84744,233.138,347.035,0.59682,270.316,436.046,0.62663,208.421,458.34,0.626481,267.767,651.355,0.737986,361.813,762.669,0.67822,337.024,413.785,0.597674,443.545,574.656,0.742492,381.64,690.959,0.441867,144.003,126.714,0.922109,186.054,126.821,0.944291,106.934,139.068,0.823879,208.272,136.64,0.646253,0.0,0.0,0.0,0.0,0.0,0.0,364.317,693.452,0.224146,356.863,839.446,0.447492,344.419,829.525,0.410529,384.142,760.23,0.527737
14,1,166.327,149.019,0.933256,178.661,228.157,0.829988,89.5941,262.818,0.7405,161.347,421.204,0.804502,304.882,366.881,0.663078,265.276,200.989,0.769897,364.144,319.766,0.847549,233.134,347.042,0.60403,272.693,436.066,0.62566,208.439,458.349,0.624832,267.729,651.339,0.740185,361.801,762.657,0.677986,337.033,413.793,0.59765,443.53,577.116,0.744611,384.009,690.932,0.470541,144.007,126.715,0.92267,186.056,129.07,0.942066,106.941,139.06,0.817785,208.28,136.653,0.643249,0.0,0.0,0.0,0.0,0.0,0.0,364.336,695.879,0.241591,356.841,839.438,0.440354,344.402,829.521,0.406032,384.122,760.205,0.528115
15,1,166.324,149.015,0.93396,178.653,228.156,0.83036,89.5914,262.818,0.738969,161.337,421.199,0.803192,304.857,366.885,0.659497,265.275,200.986,0.770975,361.856,319.763,0.848468,233.137,347.041,0.598882,272.687,436.064,0.624962,208.426,458.353,0.625512,267.784,653.786,0.739766,361.808,762.658,0.677218,337.041,413.777,0.597604,443.528,577.127,0.7467,381.613,693.408,0.448056,144.008,126.718,0.923439,186.052,129.071,0.943032,106.946,139.057,0.818482,208.277,136.656,0.652358,0.0,0.0,0.0,0.0,0.0,0.0,364.325,698.371,0.231244,356.832,839.433,0.435949,344.399,829.513,0.403539,384.124,760.222,0.52527
16,1,166.328,149.021,0.932649,178.646,228.157,0.829455,89.5873,262.823,0.74094,161.341,421.198,0.803967,304.861,366.884,0.659204,265.273,200.986,0.77,364.149,319.772,0.849149,233.116,347.048,0.591467,272.69,436.052,0.625119,208.431,458.345,0.625166,267.752,651.383,0.736967,361.819,762.639,0.685474,337.043,413.773,0.598439,443.545,577.101,0.744792,383.988,690.959,0.456629,144.015,126.721,0.924433,186.043,126.825,0.94051,106.943,139.051,0.817654,208.273,139.046,0.646365,0.0,0.0,0.0,0.0,0.0,0.0,364.336,698.348,0.23944,356.845,839.426,0.447897,344.411,829.501,0.412506,384.121,760.198,0.535443
17,1,166.325,149.021,0.931739,176.254,228.151,0.829257,89.5806,262.816,0.737537,161.362,421.188,0.803901,304.854,366.884,0.659824,265.255,200.978,0.767488,364.149,319.771,0.849262,233.139,347.039,0.595478,272.69,436.054,0.625699,208.44,458.342,0.624722,267.751,653.795,0.744148,361.805,762.638,0.687759,337.032,413.774,0.598165,443.514,577.13,0.746369,384.046,690.915,0.479448,144.009,126.718,0.921495,186.04,129.069,0.937022,106.953,139.048,0.819199,208.266,139.036,0.644073,0.0,0.0,0.0,0.0,0.0,0.0,364.328,693.436,0.255767,354.419,839.435,0.432862,344.403,827.091,0.400962,384.1,760.206,0.537951
18,1,166.325,149.017,0.933065,178.641,228.16,0.82866,89.5795,262.814,0.737524,161.351,421.192,0.803787,304.867,369.191,0.660959,265.276,200.992,0.770048,364.146,319.769,0.847967,233.142,347.039,0.596278,272.692,436.046,0.625393,208.438,458.329,0.62319,267.75,653.793,0.744629,361.803,762.638,0.683769,337.038,413.775,0.59839,443.541,577.088,0.74242,384.002,688.519,0.467513,144.011,126.722,0.925041,186.041,126.825,0.938482,106.948,139.05,0.82161,208.267,136.652,0.650149,0.0,0.0,0.0,0.0,0.0,0.0,364.308,693.416,0.252466,354.429,839.458,0.456513,344.407,829.529,0.418705,384.112,760.19,0.538464
19,1,166.335,149.016,0.934739,178.633,228.153,0.829412,89.5798,262.811,0.735654,161.344,421.193,0.803148,304.866,366.881,0.662204,265.267,200.982,0.768415,361.855,319.763,0.847124,233.142,347.035,0.602378,270.323,436.037,0.625073,208.424,458.341,0.624396,267.759,653.807,0.748211,361.814,762.629,0.689007,337.03,413.766,0.598198,443.518,577.081,0.741848,383.981,688.501,0.470711,144.016,126.725,0.925184,186.053,129.07,0.939865,106.946,139.074,0.822032,208.263,136.638,0.628456,0.0,0.0,0.0,0.0,0.0,0.0,364.287,690.978,0.253658,356.847,839.443,0.450195,344.408,829.527,0.412231,384.11,760.174,0.538805
20,1,166.323,149.021,0.933265,178.643,228.152,0.829546,89.5775,262.807,0.735376,161.354,421.192,0.804371,304.833,369.198,0.656546,265.266,200.99,0.76948,364.141,319.773,0.848281,235.551,347.009,0.60062,270.313,436.03,0.626102,208.422,458.33,0.623581,267.762,653.827,0.739971,361.832,762.631,0.70073,337.021,413.769,0.597937,443.514,577.103,0.742425,384.008,688.505,0.50371,144.002,126.721,0.922181,186.048,129.082,0.939874,106.942,139.059,0.82475,206.017,139.06,0.649636,0.0,0.0,0.0,0.0,0.0,0.0,364.28,690.972,0.27828,356.839,839.426,0.461571,344.412,827.094,0.425695,384.118,760.181,0.544487
21,1,166.329,149.02,0.934988,178.632,228.15,0.829281,89.5732,262.812,0.735733,161.334,421.195,0.802037,304.828,369.199,0.657791,265.266,200.982,0.769412,361.851,319.765,0.847466,233.135,347.045,0.596468,272.691,436.051,0.62596,208.451,458.334,0.624073,267.801,656.252,0.741418,361.833,762.647,0.688021,337.031,413.772,0.599562,443.517,579.534,0.752785,381.592,690.94,0.467244,144.005,126.726,0.923743,186.045,129.083,0.940618,106.938,139.043,0.821692,205.999,139.061,0.646353,0.0,0.0,0.0,0.0,0.0,0.0,364.262,690.968,0.240234,356.832,839.436,0.443168,344.402,829.508,0.408815,384.127,760.189,0.532677
22,1,166.332,149.025,0.932388,176.237,228.173,0.829603,89.5469,262.802,0.738508,161.347,421.217,0.809188,304.85,366.873,0.665262,265.302,203.355,0.771534,364.161,319.746,0.848641,233.085,347.073,0.606474,270.306,436.066,0.628502,208.393,458.333,0.629324,267.808,658.783,0.746719,364.17,762.734,0.672976,337.059,413.791,0.602187,443.495,577.11,0.748747,381.575,695.92,0.378604,144.007,126.714,0.924191,186.065,126.818,0.945818,106.941,139.066,0.813811,206.007,136.636,0.635352,0.0,0.0,0.0,0.0,0.0,0.0,371.7,715.712,0.171373,359.301,839.372,0.477398,344.468,827.079,0.444508,386.511,760.317,0.502112
23,1,166.331,149.029,0.931553,176.236,228.167,0.83087,89.5475,262.795,0.73761,161.356,421.214,0.808936,304.821,369.191,0.659981,265.295,203.354,0.771596,364.164,319.75,0.849574,233.086,347.075,0.606833,270.303,436.056,0.62989,208.391,458.322,0.629094,267.856,658.794,0.74115,361.853,762.744,0.662383,337.072,413.787,0.602822,443.48,577.069,0.744507,381.601,695.936,0.384971,144.009,126.711,0.924903,186.065,126.82,0.946404,106.944,136.66,0.807965,206.004,136.632,0.620936,0.0,0.0,0.0,0.0,0.0,0.0,369.255,713.223,0.180054,359.305,839.412,0.482173,344.457,829.523,0.446052,386.508,762.656,0.495224
24,1,166.334,149.035,0.93221,176.235,228.168,0.831191,89.5487,262.794,0.738663,161.341,421.208,0.807904,304.824,366.882,0.660891,265.305,203.364,0.772248,364.168,319.748,0.84793,233.112,347.067,0.605182,270.291,436.065,0.629603,208.379,458.33,0.630572,267.86,661.135,0.736526,361.849,762.739,0.664513,337.063,413.798,0.601152,443.487,574.672,0.74234,381.636,695.919,0.399033,144.013,126.716,0.925433,186.072,129.069,0.946269,106.943,136.654,0.809822,206.009,139.032,0.615015,0.0,0.0,0.0,0.0,0.0,0.0,371.741,715.674,0.176981,356.87,839.426,0.478312,344.429,829.525,0.442215,384.164,762.646,0.507828
25,1,166.33,149.032,0.931781,176.253,228.168,0.828647,89.5564,262.791,0.737369,161.339,421.206,0.806635,304.826,366.878,0.664333,265.312,203.356,0.772009,364.159,319.754,0.847908,233.105,347.068,0.607697,270.315,436.051,0.627845,208.402,458.304,0.627889,267.88,661.177,0.737721,361.84,762.735,0.661529,337.07,413.793,0.602273,443.519,577.067,0.744631,381.529,698.344,0.379229,144.013,126.713,0.924577,186.064,129.071,0.94397,106.948,136.628,0.811471,206.007,139.041,0.625874,0.0,0.0,0.0,0.0,0.0,0.0,374.201,720.595,0.169387,356.851,839.437,0.476605,344.421,829.546,0.431996,386.49,762.641,0.504769
26,1,166.331,149.028,0.932244,176.246,228.176,0.828317,89.5479,262.803,0.74096,161.347,421.208,0.808561,304.845,366.877,0.659676,265.316,203.36,0.771065,364.156,319.74,0.84658,233.127,347.051,0.611778,270.298,436.064,0.629093,208.39,458.326,0.630991,267.825,658.814,0.747464,364.184,762.709,0.684479,337.051,413.794,0.601357,443.549,577.081,0.747116,381.541,695.914,0.366128,144.011,126.707,0.923653,186.066,126.818,0.945564,106.956,136.646,0.810055,206.002,136.655,0.622035,0.0,0.0,0.0,0.0,0.0,0.0,376.645,720.646,0.165549,356.878,839.432,0.47965,344.432,829.536,0.435532,386.506,760.287,0.521762
27,1,166.329,149.028,0.931443,178.635,228.183,0.827506,89.5505,262.811,0.741166,161.344,421.204,0.808158,304.843,366.872,0.660034,265.323,203.353,0.769309,364.152,319.748,0.847028,233.14,347.041,0.610007,270.296,436.039,0.629748,208.402,458.304,0.628036,267.816,658.813,0.748385,364.187,762.695,0.694039,337.041,413.774,0.602091,443.559,577.098,0.747619,381.557,695.871,0.377555,144.009,126.704,0.922041,186.066,126.808,0.945401,106.955,136.629,0.811811,206.004,136.638,0.621074,0.0,0.0,0.0,0.0,0.0,0.0,374.181,718.159,0.16961,359.296,839.406,0.495801,344.44,829.521,0.449837,386.496,760.272,0.531474
28,1,166.332,149.034,0.931353,178.646,228.188,0.827006,89.5493,262.817,0.741764,161.345,421.208,0.808489,304.843,366.88,0.66099,265.326,203.359,0.769865,364.151,319.743,0.846753,233.134,347.043,0.614261,270.29,436.048,0.629373,208.379,458.313,0.628407,267.795,658.769,0.748823,364.168,762.702,0.686807,337.05,413.784,0.601639,443.563,577.066,0.742923,381.586,693.464,0.387489,144.01,126.707,0.922624,186.07,126.817,0.944847,106.953,136.619,0.812472,206.004,139.035,0.617119,0.0,0.0,0.0,0.0,0.0,0.0,371.725,715.666,0.170524,359.307,839.401,0.485698,344.446,829.511,0.44262,386.488,760.279,0.524903
29,1,166.329,149.03,0.931069,178.67,228.189,0.826522,89.5401,262.815,0.739713,161.345,421.213,0.807459,304.833,366.882,0.659456,265.354,203.365,0.769992,364.159,319.74,0.847676,233.156,347.037,0.622009,270.27,436.052,0.62915,208.359,458.316,0.628691,267.805,658.78,0.746049,364.173,762.711,0.683473,337.035,413.777,0.598864,443.551,577.141,0.752983,379.15,698.327,0.364162,144.014,126.707,0.922355,186.071,126.817,0.943161,106.955,136.639,0.807589,206.01,139.051,0.622985,0.0,0.0,0.0,0.0,0.0,0.0,374.19,720.6,0.165594,359.292,839.407,0.496279,344.453,829.525,0.444918,386.512,760.301,0.517153
30,1,166.33,149.033,0.930311,178.66,228.18,0.826897,89.5327,262.817,0.739565,161.329,421.215,0.806234,304.829,366.867,0.656813,265.343,203.344,0.768095,364.164,319.748,0.849109,233.15,347.04,0.6204,270.279,436.054,0.628423,208.362,458.324,0.629013,267.814,658.767,0.744348,364.185,762.722,0.679762,337.036,413.776,0.599537,443.558,577.122,0.750332,381.531,695.896,0.363012,144.012,126.704,0.92285,186.065,126.82,0.944826,106.946,136.632,0.815779,206.004,139.052,0.628274,0.0,0.0,0.0,0.0,0.0,0.0,371.745,718.145,0.169897,356.856,839.451,0.484478,344.425,829.547,0.436017,386.517,760.297,0.509403
31,1,166.318,149.035,0.929732,178.674,228.178,0.827117,89.5318,262.808,0.737631,161.344,421.209,0.80719,304.836,366.85,0.657192,265.361,203.343,0.767045,364.174,319.76,0.850638,235.559,347.0,0.606466,270.286,436.063,0.628267,208.374,458.324,0.627781,267.817,656.337,0.737154,364.191,762.753,0.650094,337.046,413.78,0.599219,443.562,579.516,0.755816,374.211,700.862,0.353413,144.0,126.708,0.921596,186.056,126.819,0.945422,106.938,136.644,0.813888,206.004,139.05,0.637374,0.0,0.0,0.0,0.0,0.0,0.0,374.185,723.089,0.172682,356.888,839.449,0.468617,344.448,829.545,0.428341,386.543,762.661,0.478435
32,1,166.321,149.039,0.929302,178.68,228.184,0.825954,89.5373,262.811,0.738865,161.343,421.219,0.808847,304.888,366.853,0.666088,265.358,203.35,0.76655,364.178,319.761,0.851937,235.578,347.002,0.611754,270.283,436.069,0.628295,208.371,458.335,0.628893,267.834,658.723,0.739651,364.168,762.723,0.685328,337.042,413.78,0.597948,443.57,577.081,0.747056,381.625,695.896,0.403494,144.008,126.714,0.925457,186.06,126.825,0.946572,106.946,136.648,0.820209,206.008,139.045,0.653514,0.0,0.0,0.0,0.0,0.0,0.0,369.279,713.201,0.184028,356.9,839.466,0.49049,344.437,831.978,0.445693,384.17,760.293,0.521271
33,1,166.319,149.038,0.928588,178.654,228.175,0.827201,89.5257,262.806,0.737067,161.346,421.213,0.809157,304.866,366.854,0.657181,265.333,200.993,0.765281,364.18,319.764,0.850361,191.043,374.131,0.383858,270.282,436.082,0.627949,208.366,458.349,0.627272,267.816,658.724,0.74318,361.839,762.697,0.690884,337.041,413.792,0.597044,445.861,577.109,0.750279,384.026,695.855,0.446346,144.013,126.716,0.925391,186.052,126.827,0.94427,106.947,139.042,0.821843,205.999,139.032,0.653312,0.0,0.0,0.0,0.0,0.0,0.0,366.769,703.318,0.231051,356.884,839.47,0.478143,344.424,829.565,0.433479,384.153,760.284,0.518618
34,1,166.322,149.047,0.929452,178.681,228.183,0.826222,89.5305,262.813,0.737874,161.34,421.211,0.808763,304.884,366.857,0.663561,265.36,203.34,0.762359,364.177,319.764,0.851282,196.011,369.253,0.404388,270.298,436.081,0.627457,208.389,458.345,0.625579,267.828,658.789,0.749819,364.174,762.709,0.689,337.051,413.792,0.59723,445.861,577.121,0.753064,381.609,695.89,0.424608,144.016,126.733,0.926461,186.059,129.078,0.943727,106.949,139.056,0.820496,206.008,139.038,0.646523,0.0,0.0,0.0,0.0,0.0,0.0,366.791,705.783,0.208405,356.89,839.461,0.47276,344.447,829.555,0.426613,386.492,760.28,0.516694
35,1,166.313,149.044,0.930362,178.677,228.182,0.827182,89.5276,262.805,0.736725,161.348,421.208,0.809007,304.886,366.856,0.669205,265.352,203.334,0.760794,364.175,319.757,0.852459,196.021,369.251,0.404691,270.289,436.089,0.627695,208.375,458.346,0.627336,267.81,658.738,0.750153,361.846,762.715,0.67042,337.058,413.806,0.597425,445.858,577.108,0.750252,379.144,698.369,0.400438,144.017,126.732,0.926729,186.054,129.088,0.943826,106.935,136.648,0.819135,206.003,139.045,0.648065,0.0,0.0,0.0,0.0,0.0,0.0,366.834,710.743,0.198049,359.315,839.412,0.475322,344.462,829.517,0.435555,386.489,760.306,0.501054
36,1,166.31,149.041,0.9293,178.661,228.162,0.828947,89.5313,262.812,0.738299,161.348,421.204,0.807796,304.877,366.85,0.667522,265.313,200.958,0.763169,364.185,319.763,0.853821,188.623,374.191,0.414391,270.286,436.079,0.625607,208.37,458.348,0.62393,267.888,661.136,0.735164,361.851,762.706,0.686166,337.065,413.791,0.596159,445.861,577.115,0.75158,381.581,695.886,0.415151,144.013,126.728,0.92378,186.053,129.092,0.946728,106.949,136.643,0.819488,205.998,139.037,0.642368,0.0,0.0,0.0,0.0,0.0,0.0,366.797,705.798,0.199672,356.879,839.447,0.46947,344.446,829.54,0.428362,384.161,760.273,0.515208
37,1,166.309,149.052,0.928094,178.658,228.164,0.829381,89.5271,262.816,0.739961,161.355,421.202,0.808252,304.873,366.853,0.665014,265.315,200.953,0.763924,364.188,319.766,0.853344,188.621,374.195,0.405554,270.302,438.479,0.626188,208.373,458.356,0.626553,267.887,658.805,0.733732,361.843,762.722,0.667305,339.487,416.232,0.596669,443.571,577.127,0.749038,381.584,695.932,0.401647,144.003,126.736,0.923781,186.058,129.1,0.947542,106.933,136.661,0.818729,205.996,136.654,0.644798,0.0,0.0,0.0,0.0,0.0,0.0,366.853,710.726,0.191901,356.87,839.459,0.468213,344.433,829.554,0.428041,384.166,760.299,0.494288
38,1,166.304,149.046,0.92835,178.668,228.169,0.829048,89.5266,262.817,0.740561,161.34,421.202,0.807453,304.865,366.858,0.664683,265.331,200.975,0.761633,364.185,319.766,0.85405,188.627,374.197,0.40744,270.294,438.474,0.625485,208.354,458.355,0.626819,270.272,661.222,0.729725,364.163,762.739,0.66913,337.069,413.81,0.595928,443.566,579.5,0.751662,379.103,698.354,0.383063,143.999,126.727,0.921764,186.062,129.097,0.948346,106.939,136.615,0.81164,206.012,136.633,0.635276,0.0,0.0,0.0,0.0,0.0,0.0,371.692,718.145,0.179051,356.872,839.452,0.467217,344.442,829.544,0.428269,386.49,760.296,0.497162
