frame,person,KP_1_x,KP_1_y,KP_1_confidence,KP_2_x,KP_2_y,KP_2_confidence,KP_3_x,KP_3_y,KP_3_confidence,KP_4_x,KP_4_y,KP_4_confidence,KP_5_x,KP_5_y,KP_5_confidence,KP_6_x,KP_6_y,KP_6_confidence,KP_7_x,KP_7_y,KP_7_confidence,KP_8_x,KP_8_y,KP_8_confidence,KP_9_x,KP_9_y,KP_9_confidence,KP_10_x,KP_10_y,KP_10_confidence,KP_11_x,KP_11_y,KP_11_confidence,KP_12_x,KP_12_y,KP_12_confidence,KP_13_x,KP_13_y,KP_13_confidence,KP_14_x,KP_14_y,KP_14_confidence,KP_15_x,KP_15_y,KP_15_confidence,KP_16_x,KP_16_y,KP_16_confidence,KP_17_x,KP_17_y,KP_17_confidence,KP_18_x,KP_18_y,KP_18_confidence,KP_19_x,KP_19_y,KP_19_confidence,KP_20_x,KP_20_y,KP_20_confidence,KP_21_x,KP_21_y,KP_21_confidence,KP_22_x,KP_22_y,KP_22_confidence,KP_23_x,KP_23_y,KP_23_confidence,KP_24_x,KP_24_y,KP_24_confidence,KP_25_x,KP_25_y,KP_25_confidence
10,1,354.891,120.883,0.904757,245.734,204.881,0.755326,170.891,220.785,0.589336,191.337,395.768,0.818867,329.861,332.172,0.789591,325.312,188.925,0.674057,345.753,298.075,0.340632,373.091,313.983,0.384134,200.353,409.296,0.571273,136.8,420.702,0.585813,170.924,625.063,0.723083,216.328,736.421,0.675026,261.69,391.221,0.521269,343.485,516.082,0.692919,318.509,663.823,0.654758,336.677,109.558,0.875111,0.0,0.0,0.0,270.766,118.718,0.734766,0.0,0.0,0.0,368.475,747.77,0.351968,377.576,734.158,0.347258,298.066,679.614,0.464676,266.247,784.111,0.541743,241.259,784.163,0.551747,223.083,736.539,0.406858
11,1,354.789,120.897,0.909237,243.544,202.63,0.732333,173.07,220.796,0.585598,191.415,393.513,0.813826,329.859,332.084,0.784019,318.516,184.513,0.666971,338.977,291.235,0.504922,379.831,295.782,0.445356,200.372,407.119,0.584961,136.77,416.156,0.583555,170.929,625.176,0.759025,216.332,736.453,0.664145,261.765,391.237,0.545532,343.486,516.181,0.699834,318.556,663.814,0.651657,336.627,111.774,0.882611,0.0,0.0,0.0,273.075,118.724,0.740223,0.0,0.0,0.0,370.744,747.767,0.342512,382.099,734.14,0.344211,298.138,677.41,0.461106,268.537,786.352,0.523952,243.514,786.41,0.536449,223.074,738.704,0.391995
12,1,352.646,120.874,0.910752,243.485,200.37,0.704165,170.897,220.793,0.587456,193.539,393.445,0.816525,327.556,329.845,0.770038,318.449,179.962,0.639876,338.949,298.005,0.463198,384.398,288.965,0.318469,200.378,407.017,0.594935,136.794,411.664,0.588666,173.112,625.185,0.759563,216.285,736.487,0.669451,261.728,391.169,0.557714,345.734,516.042,0.688519,318.521,663.763,0.668042,334.497,111.793,0.882507,0.0,0.0,0.0,273.084,118.707,0.731627,0.0,0.0,0.0,373.027,745.513,0.35288,0.0,0.0,0.0,298.11,675.101,0.46907,273.065,786.361,0.529682,245.793,786.417,0.533284,220.788,740.958,0.392093
13,1,352.542,118.724,0.913712,243.455,202.62,0.717607,170.906,216.272,0.594163,193.564,393.429,0.813262,327.555,325.323,0.747948,316.269,186.702,0.682131,336.659,300.353,0.377087,375.319,295.797,0.351706,202.603,407.088,0.602619,136.815,413.936,0.582168,177.696,620.608,0.683056,214.009,736.426,0.684127,261.744,391.214,0.574962,343.454,516.173,0.71303,318.551,666.021,0.659035,334.456,109.513,0.886194,0.0,0.0,0.0,275.342,118.727,0.726231,0.0,0.0,0.0,375.275,743.225,0.301871,379.824,734.112,0.315123,298.123,677.397,0.42807,273.096,784.1,0.531709,245.827,784.133,0.533265,211.708,743.262,0.417545
14,1,348.032,118.598,0.920292,238.969,193.655,0.678864,170.795,214.047,0.595604,193.589,391.267,0.819444,325.321,320.785,0.777704,313.933,175.4,0.648567,334.313,291.26,0.435817,373.094,282.24,0.430612,204.866,407.062,0.604447,139.122,413.934,0.571933,177.701,613.796,0.673288,218.596,736.44,0.680715,263.963,391.16,0.581004,343.462,516.117,0.710336,318.54,666.055,0.668636,332.124,105.035,0.855199,0.0,0.0,0.0,268.526,120.917,0.755624,0.0,0.0,0.0,357.134,747.797,0.374561,363.925,736.442,0.385004,298.134,677.373,0.442526,275.315,784.091,0.540648,245.796,784.107,0.549555,216.275,740.981,0.398122
15,1,347.98,116.384,0.916501,239.014,195.832,0.686888,168.613,216.318,0.588634,193.645,391.215,0.817042,323.044,320.748,0.802177,313.965,175.405,0.68899,332.17,284.457,0.478716,373.001,286.664,0.385331,204.893,404.811,0.603997,139.113,411.674,0.578983,186.676,618.312,0.66626,220.826,734.211,0.683404,264.008,388.926,0.58224,341.231,518.329,0.717397,318.584,670.608,0.621406,329.85,100.581,0.865885,336.718,100.404,0.0813571,268.521,118.708,0.759517,0.0,0.0,0.0,397.998,734.185,0.305224,400.261,725.077,0.295899,298.098,684.209,0.420041,275.365,784.093,0.534887,245.82,781.844,0.553514,216.295,736.546,0.414625
16,1,341.183,114.022,0.851739,232.194,193.578,0.695569,168.597,211.794,0.609359,193.592,391.147,0.832741,320.793,318.609,0.82644,309.422,173.178,0.636478,332.083,282.091,0.547541,368.457,291.225,0.425169,207.123,404.814,0.601265,145.832,413.878,0.562327,186.697,611.558,0.673544,220.79,734.193,0.689272,264.067,388.907,0.583767,343.454,518.329,0.718239,318.561,677.358,0.589902,325.335,100.489,0.863476,0.0,0.0,0.0,266.219,118.725,0.775135,0.0,0.0,0.0,407.059,729.615,0.316492,409.32,718.299,0.302956,298.006,695.561,0.404232,275.329,784.099,0.52856,245.819,781.855,0.555176,214.047,738.67,0.431455
17,1,341.181,114.073,0.863253,232.22,193.599,0.693866,168.585,211.78,0.608899,193.618,391.152,0.829794,320.789,318.614,0.831082,311.633,173.221,0.646098,332.08,279.944,0.550449,368.424,291.227,0.46551,204.961,404.787,0.603085,143.599,411.64,0.568827,186.734,613.761,0.666632,220.81,734.186,0.686346,264.039,388.902,0.588047,341.235,518.384,0.719678,318.571,675.094,0.593691,325.343,100.496,0.86342,0.0,0.0,0.0,266.285,118.664,0.757963,0.0,0.0,0.0,404.807,731.856,0.303087,407.077,720.524,0.290673,298.038,693.264,0.396007,275.331,784.096,0.526056,245.809,781.846,0.550153,216.282,736.511,0.428002
18,1,341.183,114.104,0.868952,232.183,193.588,0.697404,168.566,211.789,0.609753,193.606,391.153,0.832492,320.785,318.611,0.83478,309.44,173.206,0.647465,332.084,279.907,0.571006,366.205,293.491,0.481665,207.124,404.785,0.601418,143.637,411.65,0.564321,186.72,611.556,0.666398,220.794,734.167,0.684814,264.047,388.889,0.588232,341.221,518.425,0.71915,318.581,675.143,0.595333,327.547,100.496,0.867076,0.0,0.0,0.0,266.285,118.64,0.766107,0.0,0.0,0.0,407.062,729.631,0.298,407.113,718.315,0.28492,298.042,695.518,0.40134,275.321,781.877,0.519911,245.791,779.625,0.548535,216.269,736.503,0.42736
19,1,336.684,114.014,0.90225,227.61,193.548,0.736317,159.529,216.276,0.59508,191.407,391.158,0.838959,318.544,318.508,0.853303,302.576,170.912,0.647886,325.303,268.576,0.628329,363.915,293.487,0.457427,207.12,404.748,0.587933,143.618,413.874,0.566818,186.735,613.8,0.680128,220.838,734.165,0.694137,266.223,384.401,0.558122,339.019,518.471,0.719259,320.733,672.831,0.601592,318.522,100.419,0.912052,0.0,0.0,0.0,263.914,116.387,0.753096,0.0,0.0,0.0,404.793,734.137,0.300026,407.06,722.831,0.290928,298.099,688.725,0.397511,277.561,784.108,0.522062,245.829,781.849,0.543683,216.303,736.508,0.435541
