frame,person,KP_1_x,KP_1_y,KP_1_confidence,KP_2_x,KP_2_y,KP_2_confidence,KP_3_x,KP_3_y,KP_3_confidence,KP_4_x,KP_4_y,KP_4_confidence,KP_5_x,KP_5_y,KP_5_confidence,KP_6_x,KP_6_y,KP_6_confidence,KP_7_x,KP_7_y,KP_7_confidence,KP_8_x,KP_8_y,KP_8_confidence,KP_9_x,KP_9_y,KP_9_confidence,KP_10_x,KP_10_y,KP_10_confidence,KP_11_x,KP_11_y,KP_11_confidence,KP_12_x,KP_12_y,KP_12_confidence,KP_13_x,KP_13_y,KP_13_confidence,KP_14_x,KP_14_y,KP_14_confidence,KP_15_x,KP_15_y,KP_15_confidence,KP_16_x,KP_16_y,KP_16_confidence,KP_17_x,KP_17_y,KP_17_confidence,KP_18_x,KP_18_y,KP_18_confidence,KP_19_x,KP_19_y,KP_19_confidence,KP_20_x,KP_20_y,KP_20_confidence,KP_21_x,KP_21_y,KP_21_confidence,KP_22_x,KP_22_y,KP_22_confidence,KP_23_x,KP_23_y,KP_23_confidence,KP_24_x,KP_24_y,KP_24_confidence,KP_25_x,KP_25_y,KP_25_confidence
10,1,240.926,134.138,0.927456,229.844,189.814,0.787015,171.889,185.282,0.794245,134.089,283.242,0.849273,100.741,365.635,0.604288,289.888,203.109,0.777494,294.455,301.072,0.764529,296.558,401.165,0.848857,203.162,350.032,0.783276,165.23,347.753,0.753977,96.2703,383.35,0.861635,134.113,554.803,0.760376,240.953,354.506,0.75889,276.625,423.482,0.762069,254.243,594.877,0.643827,225.422,114.105,0.902468,258.87,118.558,0.874105,203.172,114.033,0.784015,285.443,129.63,0.700953,234.254,646.091,0.471682,256.472,648.301,0.538962,234.228,606.056,0.414674,71.6993,592.631,0.585022,71.7247,581.608,0.500396,151.926,565.98,0.654435
11,1,240.917,134.191,0.924251,234.207,189.795,0.802056,171.962,185.279,0.785059,134.102,287.656,0.851432,100.751,365.61,0.640437,292.042,203.065,0.782807,294.482,305.447,0.780973,296.582,401.18,0.853801,205.24,350.058,0.783433,165.282,347.775,0.758501,98.3677,383.343,0.859788,134.028,559.269,0.784169,240.971,356.693,0.759724,276.62,423.533,0.764783,252.096,597.085,0.635756,227.55,116.199,0.895668,260.929,120.746,0.867735,205.252,114.055,0.76081,285.454,131.739,0.70935,240.922,650.54,0.398365,258.742,650.544,0.510723,229.813,610.49,0.429684,71.7311,592.721,0.613589,71.7393,583.778,0.519882,151.852,574.831,0.626278
12,1,240.93,136.266,0.92283,234.26,189.744,0.816094,174.113,185.325,0.782517,134.186,285.443,0.830965,105.154,363.412,0.664738,292.097,200.831,0.778154,294.478,303.277,0.773414,294.474,401.171,0.861377,205.238,352.225,0.777569,165.276,347.804,0.748716,98.44,383.331,0.859498,134.066,561.452,0.782602,240.965,358.893,0.767548,276.671,423.525,0.756183,254.27,592.671,0.642654,227.572,116.256,0.894252,260.939,120.764,0.869894,205.271,114.085,0.784331,287.681,129.647,0.718494,240.918,652.809,0.37853,258.744,650.619,0.444582,234.25,606.049,0.389975,73.9248,594.911,0.635114,71.7545,588.236,0.533173,151.89,577.055,0.626033
13,1,240.954,136.32,0.910977,236.414,191.934,0.814465,174.142,187.428,0.787583,136.347,280.985,0.805401,109.562,363.323,0.702021,292.18,203.017,0.80581,296.579,305.522,0.804135,294.445,401.167,0.867113,205.259,352.285,0.777058,167.397,347.821,0.753701,98.4797,383.418,0.856286,134.166,561.503,0.769017,240.996,361.093,0.774746,280.982,430.131,0.742028,254.237,597.093,0.64653,227.569,116.367,0.879882,260.966,122.986,0.863499,205.281,116.293,0.797839,289.854,131.767,0.713754,238.582,612.733,0.192976,0.0,0.0,0.0,234.228,610.47,0.373312,73.957,597.08,0.603651,73.9301,592.634,0.511617,151.992,577.133,0.625797
14,1,240.999,136.349,0.899815,236.473,191.999,0.817729,174.147,187.465,0.789415,136.361,281.036,0.799448,109.574,363.367,0.720033,294.326,203.092,0.807555,296.565,307.691,0.819616,294.451,401.162,0.871058,205.266,354.47,0.776119,167.417,347.862,0.746756,98.5076,383.478,0.844421,134.194,561.527,0.757045,240.995,361.143,0.789333,285.45,427.949,0.747126,254.29,597.133,0.667854,227.585,118.483,0.866784,260.995,125.195,0.862393,205.275,118.467,0.817831,289.908,131.816,0.731677,240.909,623.877,0.235325,261.006,648.334,0.366063,234.229,612.702,0.424675,76.2086,599.374,0.544086,76.1943,594.897,0.472172,154.094,579.264,0.59939
15,1,240.983,138.518,0.88426,236.485,191.99,0.818508,174.153,187.465,0.785836,136.365,281.0,0.796006,109.611,363.39,0.74519,294.323,203.076,0.809387,296.574,305.452,0.801499,294.466,401.186,0.853343,205.262,356.716,0.770964,167.435,350.012,0.738032,98.5056,385.622,0.833072,138.51,566.012,0.693033,240.999,363.3,0.796536,287.693,427.924,0.758305,254.288,599.359,0.649736,227.546,118.541,0.856358,260.99,127.437,0.873135,205.262,118.503,0.796502,289.877,131.863,0.753924,245.401,666.112,0.346901,261.035,661.68,0.438781,229.813,614.955,0.430265,78.4295,612.692,0.707447,78.4004,603.832,0.587007,156.401,583.752,0.606716
16,1,240.984,138.519,0.884115,236.487,192.002,0.817595,174.164,187.478,0.786059,136.386,278.861,0.792158,109.599,363.388,0.73767,294.323,203.073,0.810015,296.571,305.452,0.802634,294.47,401.185,0.852385,205.258,356.716,0.771354,167.427,350.017,0.734276,98.5011,385.608,0.833209,138.509,566.016,0.691539,240.996,363.299,0.796849,287.69,427.921,0.757949,254.294,599.357,0.651202,227.545,118.541,0.856474,260.994,129.53,0.872475,205.259,118.503,0.792415,289.878,131.861,0.749135,247.593,666.12,0.345037,263.196,659.477,0.438863,231.99,614.954,0.435774,78.4395,612.692,0.713801,78.4093,603.828,0.593688,156.403,581.624,0.604707
17,1,241.046,140.759,0.861223,236.445,194.182,0.807343,171.982,187.5,0.789841,136.329,281.054,0.809654,109.541,363.441,0.760923,294.313,203.107,0.816448,296.598,305.498,0.81304,296.585,401.16,0.829555,205.269,358.893,0.777873,167.454,350.062,0.732864,98.4741,392.294,0.818455,142.938,572.636,0.693003,241.004,363.332,0.798886,292.076,432.375,0.819601,256.437,599.395,0.650916,227.588,120.727,0.840818,261.029,129.608,0.882907,205.231,118.546,0.809982,289.881,131.818,0.740153,245.417,666.109,0.35961,265.411,661.679,0.419769,231.998,614.92,0.443208,82.8986,617.179,0.716641,80.7173,612.719,0.630419,160.813,583.828,0.614829
18,1,243.145,142.998,0.857221,234.256,192.002,0.792489,171.923,187.527,0.79528,136.285,285.469,0.829092,107.376,365.594,0.7627,292.152,202.978,0.800237,294.467,301.043,0.825258,294.465,398.934,0.81406,205.268,358.961,0.783072,167.458,352.263,0.732191,98.42,396.771,0.851293,142.996,574.891,0.693607,241.001,363.378,0.797184,294.34,434.518,0.838388,256.553,603.822,0.653286,227.605,122.94,0.830662,261.023,129.662,0.889216,203.129,118.566,0.816466,287.657,131.845,0.670833,254.264,621.616,0.165544,276.49,632.769,0.277163,234.283,617.173,0.407719,93.956,628.326,0.633254,89.5255,619.402,0.529653,163.032,588.244,0.606832
19,1,241.019,145.237,0.873086,232.002,194.172,0.77744,171.881,187.533,0.804703,134.2,285.422,0.836288,105.143,367.817,0.766993,292.034,203.02,0.788906,294.352,301.007,0.839463,294.485,399.014,0.810692,203.157,361.172,0.790261,165.268,356.708,0.722867,98.404,399.093,0.876398,147.36,581.519,0.691638,240.949,363.447,0.796784,296.606,434.574,0.821994,258.658,599.421,0.680391,225.402,127.355,0.844196,260.939,131.763,0.904725,203.04,120.755,0.784724,285.443,131.84,0.695754,256.424,621.661,0.234173,274.4,632.708,0.345622,238.655,614.902,0.456536,107.365,646.049,0.603339,100.686,635.017,0.521411,167.444,594.937,0.63585
20,1,240.838,147.43,0.912566,227.611,203.122,0.836783,169.633,189.818,0.794077,134.129,281.05,0.860666,105.155,365.692,0.813179,292.054,211.988,0.765457,294.329,307.663,0.84321,294.414,398.983,0.817774,203.053,363.376,0.797429,163.019,361.16,0.734092,98.4033,403.413,0.877216,145.24,590.459,0.635276,240.858,365.575,0.798513,298.846,434.64,0.826419,258.674,606.04,0.677381,223.166,129.617,0.901323,256.602,131.844,0.939975,200.821,125.161,0.727922,280.994,134.01,0.748452,263.215,681.719,0.312799,276.521,666.173,0.346294,236.512,614.963,0.465082,131.892,679.488,0.542286,127.425,670.617,0.440887,167.461,597.172,0.596912
21,1,238.685,147.429,0.905752,225.398,203.173,0.857911,167.549,194.155,0.787356,134.079,283.248,0.867304,102.962,367.804,0.820335,289.889,211.97,0.764952,292.205,307.761,0.859529,294.415,401.165,0.826756,203.025,363.408,0.793858,163.005,363.29,0.739758,98.4272,405.704,0.852827,140.732,594.868,0.635231,238.769,365.585,0.798576,296.678,434.647,0.826941,258.737,603.843,0.668169,223.059,129.646,0.909952,256.471,131.838,0.932493,198.64,127.412,0.721193,278.822,133.981,0.761499,256.534,639.468,0.268411,276.537,641.688,0.406731,238.714,614.991,0.48465,138.505,686.212,0.510503,131.918,683.878,0.437143,158.611,599.411,0.528518
22,1,236.486,147.367,0.870104,225.359,203.186,0.867481,167.501,194.214,0.789162,134.039,283.229,0.871814,100.747,370.035,0.818807,289.854,209.822,0.762934,292.187,307.682,0.852388,294.391,401.15,0.832883,203.05,363.407,0.801413,163.05,363.275,0.740692,100.686,414.501,0.826772,136.334,592.651,0.644945,240.848,365.596,0.797349,296.647,436.762,0.831657,258.866,599.389,0.709468,220.889,129.592,0.897806,254.3,131.793,0.906724,198.595,129.583,0.685442,276.663,134.011,0.776896,258.684,630.585,0.457705,276.556,632.768,0.608706,245.401,612.684,0.499144,162.99,601.596,0.132304,120.7,614.989,0.227696,151.856,599.429,0.420287
23,1,234.272,145.231,0.845415,225.362,203.162,0.863223,167.511,194.171,0.794786,134.06,283.235,0.871841,100.761,370.07,0.825309,289.85,209.804,0.755417,294.347,305.492,0.833352,294.418,401.17,0.848977,203.021,363.397,0.796761,163.03,363.275,0.744339,107.399,416.849,0.821129,134.152,592.65,0.734946,238.775,365.586,0.801838,294.431,436.793,0.850725,260.978,599.374,0.725332,220.793,129.534,0.878794,254.22,131.759,0.889503,196.379,127.365,0.592107,276.649,131.917,0.779846,252.031,628.326,0.572247,274.274,630.529,0.678143,256.454,610.537,0.513997,165.241,614.873,0.489059,134.077,615.036,0.493896,140.753,599.354,0.50305
24,1,234.21,145.173,0.835727,227.556,203.083,0.843819,169.637,191.972,0.796919,134.132,281.058,0.867992,102.904,370.043,0.8281,292.027,207.604,0.776068,294.406,303.289,0.834432,294.451,399.089,0.86838,203.031,363.369,0.796395,165.184,361.14,0.746571,114.048,419.02,0.86312,134.034,603.799,0.700261,238.782,365.568,0.807208,294.284,436.79,0.863267,260.952,601.625,0.707135,218.693,127.408,0.872539,252.039,131.716,0.874181,194.186,129.589,0.578954,276.624,131.893,0.801994,258.756,635.021,0.502758,276.646,635.044,0.604596,247.629,614.897,0.559121,134.078,695.114,0.505174,127.402,688.429,0.424125,147.426,614.915,0.437998
25,1,232.034,145.205,0.837547,227.631,203.025,0.828279,169.704,191.936,0.797914,134.156,283.253,0.851806,102.915,370.056,0.825824,292.076,207.526,0.781484,294.406,303.273,0.834635,296.551,401.139,0.85974,203.019,363.429,0.793197,165.192,361.162,0.751739,116.248,421.22,0.83303,131.815,597.192,0.738568,238.781,365.643,0.798365,292.164,436.849,0.872438,260.939,608.266,0.715328,218.65,129.539,0.875242,249.844,129.668,0.870691,194.185,127.425,0.526489,276.611,131.794,0.792231,267.639,641.66,0.494002,283.209,639.412,0.591409,243.2,617.188,0.541194,160.83,617.176,0.34947,131.863,623.892,0.278307,134.068,610.476,0.435976
26,1,232.006,147.344,0.841258,231.991,203.011,0.817865,169.736,191.932,0.790522,134.174,285.484,0.848276,102.943,370.088,0.821726,292.187,207.516,0.786998,294.414,303.282,0.835596,296.584,399.074,0.857369,203.024,363.455,0.788703,165.205,361.183,0.753515,116.377,423.49,0.80006,131.719,599.398,0.715858,238.778,365.668,0.791075,292.161,436.829,0.874585,258.837,612.727,0.706017,218.616,129.593,0.879844,249.809,131.723,0.873352,194.206,129.563,0.50153,276.63,131.737,0.800218,261.011,686.187,0.345258,278.823,677.293,0.391448,240.912,623.852,0.505102,154.132,628.306,0.359461,125.185,632.702,0.30176,134.058,612.675,0.493184
27,1,229.846,147.364,0.843598,232.027,203.047,0.828571,169.753,191.95,0.784765,134.211,285.47,0.837307,105.1,370.068,0.821891,292.225,207.571,0.782978,294.442,303.29,0.836737,296.563,399.036,0.86452,203.03,365.588,0.787389,165.179,363.313,0.763606,122.964,434.635,0.747678,125.161,610.508,0.616689,240.863,367.84,0.779322,292.163,436.887,0.871517,258.867,612.74,0.715373,218.595,129.619,0.876057,247.656,131.735,0.876476,196.386,129.627,0.488354,276.612,131.769,0.799577,263.221,657.262,0.352466,281.06,652.824,0.461663,243.13,623.883,0.518927,134.124,630.447,0.0628201,102.878,635.045,0.118483,134.103,621.647,0.426318
28,1,229.845,147.365,0.843692,232.032,203.04,0.827925,169.756,191.948,0.785345,134.211,285.475,0.838336,105.105,370.063,0.822448,294.282,207.562,0.786141,294.443,303.267,0.836486,296.559,399.03,0.866606,203.031,365.588,0.788271,165.183,363.314,0.765423,122.976,434.638,0.746677,125.159,610.51,0.612766,240.865,367.84,0.779398,292.163,436.901,0.868974,258.845,612.757,0.712618,218.596,129.619,0.876139,247.657,131.736,0.876484,196.389,129.628,0.490546,276.615,131.771,0.799491,263.212,666.154,0.342901,281.041,657.254,0.438763,240.966,626.067,0.515305,134.1,630.447,0.062564,100.758,634.991,0.117138,136.283,621.657,0.422545
29,1,229.842,147.353,0.841613,234.2,203.028,0.826478,169.762,191.959,0.783289,136.265,285.461,0.837451,105.139,370.047,0.824442,294.331,207.543,0.788055,294.45,303.278,0.834964,294.496,399.027,0.870341,203.028,365.604,0.789105,165.157,363.347,0.76716,125.171,441.287,0.72634,116.382,614.952,0.619858,240.88,367.856,0.780076,292.165,436.901,0.868947,260.971,614.91,0.715505,218.586,129.613,0.873438,247.638,129.665,0.86902,196.377,129.655,0.473378,276.606,131.763,0.795774,260.975,655.012,0.414392,280.976,652.815,0.523451,245.364,626.096,0.501045,114.007,701.792,0.512922,100.65,697.279,0.466696,127.387,630.5,0.354021
30,1,229.82,145.224,0.838015,232.049,203.046,0.828522,169.755,191.979,0.781613,136.261,285.487,0.841255,105.124,370.04,0.826013,294.306,207.552,0.79144,294.448,303.262,0.835036,294.484,399.012,0.876163,203.056,365.61,0.794284,165.211,363.336,0.770024,127.41,441.297,0.744354,116.291,612.682,0.698699,240.896,367.88,0.781786,292.186,439.033,0.859967,260.963,615.034,0.704608,216.465,129.572,0.862892,247.631,129.626,0.864128,194.198,131.728,0.506876,276.6,131.753,0.812447,261.032,659.476,0.385693,281.024,655.033,0.500181,243.169,630.505,0.504795,125.178,641.692,0.179274,98.4687,641.7,0.244099,127.367,626.103,0.425389
31,1,229.792,145.21,0.838376,232.048,203.037,0.827041,169.77,191.973,0.779918,134.202,287.629,0.845615,102.961,370.046,0.827786,294.282,207.548,0.787818,294.453,303.275,0.834768,294.473,399.012,0.874415,203.07,365.593,0.80083,165.225,363.333,0.773409,129.604,452.337,0.775527,116.19,619.397,0.670934,240.93,367.863,0.786371,292.222,439.097,0.844495,260.945,615.009,0.72759,216.442,129.536,0.852891,247.629,129.614,0.867233,194.151,129.642,0.500966,276.65,131.738,0.824363,263.201,663.929,0.449528,281.032,659.456,0.526394,243.211,628.309,0.51951,109.618,706.231,0.503948,96.2413,701.743,0.450884,127.375,634.962,0.426777
32,1,227.62,147.358,0.845479,232.047,203.028,0.82232,169.759,191.987,0.781285,134.172,285.45,0.849872,102.948,370.022,0.831206,294.285,207.52,0.784602,294.438,303.259,0.839534,294.455,398.994,0.88721,203.057,365.594,0.797624,165.229,363.327,0.770798,131.947,452.371,0.804153,111.836,621.624,0.67123,240.914,367.889,0.773827,294.344,439.075,0.850987,260.93,617.171,0.713567,216.425,129.607,0.862682,245.431,131.737,0.880998,191.999,131.729,0.554761,276.513,131.771,0.821965,261.023,652.773,0.472258,278.846,650.617,0.569748,243.181,630.543,0.52744,102.924,712.925,0.50517,93.9623,706.202,0.438973,114.051,635.057,0.432525
33,1,227.583,147.395,0.855891,229.838,203.029,0.822046,169.717,191.996,0.78206,134.161,283.245,0.851126,102.938,367.915,0.834415,292.168,205.42,0.790659,294.43,303.264,0.838432,294.442,398.975,0.88433,203.058,365.573,0.799427,165.218,363.307,0.764567,134.116,450.216,0.819125,109.593,623.834,0.651821,240.917,367.866,0.776146,294.353,439.137,0.838996,258.819,619.429,0.696972,216.399,129.648,0.863448,245.39,131.782,0.892849,191.958,129.633,0.531053,276.481,131.808,0.805781,269.853,668.402,0.345026,285.428,661.718,0.453025,240.911,632.78,0.52377,107.359,719.579,0.508668,93.9718,715.129,0.436995,109.586,637.189,0.431783
34,1,227.567,147.408,0.857724,229.824,203.045,0.826681,169.705,192.014,0.77994,134.132,283.249,0.8596,102.946,367.92,0.833966,292.158,207.507,0.792111,294.43,303.232,0.838653,294.44,398.987,0.88788,203.057,365.555,0.79914,165.211,363.301,0.762501,134.18,454.581,0.827928,109.544,621.634,0.651364,240.919,367.844,0.777857,294.357,439.123,0.83818,258.786,619.404,0.696726,216.398,131.717,0.87173,245.364,131.79,0.897046,191.967,129.65,0.551214,274.426,131.831,0.802169,269.889,668.36,0.32235,285.471,659.478,0.426468,238.751,632.793,0.522888,107.374,712.916,0.38068,91.786,704.005,0.336509,107.375,634.953,0.449492
35,1,225.431,147.45,0.868096,229.792,203.061,0.826853,169.666,194.173,0.776667,134.093,283.242,0.866309,102.931,370.031,0.831387,292.15,207.522,0.788451,294.433,303.237,0.837523,294.428,398.978,0.887087,203.062,365.563,0.800749,165.215,363.318,0.763433,136.305,454.682,0.810095,107.368,623.868,0.666593,240.918,367.845,0.776294,294.345,439.146,0.835276,258.741,623.861,0.670554,214.243,131.745,0.874759,243.244,131.818,0.898147,191.958,129.643,0.519537,274.42,131.869,0.775633,261.008,695.063,0.267682,281.013,677.282,0.336463,238.695,634.995,0.478667,118.518,668.344,0.295002,96.2138,668.349,0.326064,105.123,634.997,0.465038
36,1,227.543,149.548,0.878909,229.785,203.084,0.831663,169.646,194.208,0.77743,134.034,283.237,0.873941,102.931,367.915,0.834644,292.175,207.533,0.791753,294.431,303.282,0.83439,294.42,398.971,0.886231,203.066,365.589,0.802343,165.227,363.355,0.770975,140.743,454.685,0.788172,109.533,628.253,0.685481,240.913,367.861,0.776034,294.342,441.288,0.834035,258.762,626.098,0.65752,214.241,131.771,0.87973,245.356,131.836,0.896379,191.938,129.635,0.512939,276.477,131.845,0.784985,258.847,650.602,0.23549,280.984,652.801,0.342847,238.731,639.415,0.460015,118.53,670.611,0.328152,96.2378,668.413,0.361111,105.162,635.058,0.488337
37,1,227.569,149.534,0.874976,227.627,203.107,0.834569,169.611,196.403,0.773836,133.994,283.234,0.87532,102.933,367.906,0.836724,292.155,207.537,0.789622,294.435,303.284,0.834246,294.418,398.982,0.889328,203.09,365.597,0.808036,165.263,363.359,0.774552,142.979,454.683,0.795877,109.575,628.26,0.670853,240.93,367.872,0.776147,294.353,441.301,0.829747,260.977,615.037,0.701282,214.251,131.764,0.876267,245.376,131.828,0.894985,191.943,129.629,0.520016,276.478,131.862,0.792716,258.704,648.292,0.496464,276.594,648.324,0.596763,247.596,630.487,0.478272,116.302,666.112,0.215651,94.0107,663.92,0.245474,107.352,639.44,0.472111
