frame,person,KP_1_x,KP_1_y,KP_1_confidence,KP_2_x,KP_2_y,KP_2_confidence,KP_3_x,KP_3_y,KP_3_confidence,KP_4_x,KP_4_y,KP_4_confidence,KP_5_x,KP_5_y,KP_5_confidence,KP_6_x,KP_6_y,KP_6_confidence,KP_7_x,KP_7_y,KP_7_confidence,KP_8_x,KP_8_y,KP_8_confidence,KP_9_x,KP_9_y,KP_9_confidence,KP_10_x,KP_10_y,KP_10_confidence,KP_11_x,KP_11_y,KP_11_confidence,KP_12_x,KP_12_y,KP_12_confidence,KP_13_x,KP_13_y,KP_13_confidence,KP_14_x,KP_14_y,KP_14_confidence,KP_15_x,KP_15_y,KP_15_confidence,KP_16_x,KP_16_y,KP_16_confidence,KP_17_x,KP_17_y,KP_17_confidence,KP_18_x,KP_18_y,KP_18_confidence,KP_19_x,KP_19_y,KP_19_confidence,KP_20_x,KP_20_y,KP_20_confidence,KP_21_x,KP_21_y,KP_21_confidence,KP_22_x,KP_22_y,KP_22_confidence,KP_23_x,KP_23_y,KP_23_confidence,KP_24_x,KP_24_y,KP_24_confidence,KP_25_x,KP_25_y,KP_25_confidence
843,1,201.829,139.745,0.849859,246.825,201.89,0.821975,184.722,197.619,0.787267,146.226,283.255,0.920611,105.498,330.342,0.854405,308.991,212.5,0.734371,315.38,302.507,0.84915,317.508,377.487,0.827813,214.819,353.918,0.769525,178.365,349.598,0.774734,144.021,433.151,0.786541,116.145,611.002,0.595889,255.41,362.482,0.711184,293.925,441.778,0.753388,274.724,611.038,0.655508,195.521,122.641,0.898292,219.006,126.761,0.888869,0.0,0.0,0.0,274.727,120.472,0.726699,244.728,640.961,0.507325,268.272,643.243,0.519685,274.678,626.025,0.415069,111.909,692.363,0.503886,99.0624,683.867,0.437682,114.061,621.738,0.322321
844,1,199.784,139.749,0.855413,246.833,201.884,0.825114,184.721,197.615,0.789349,146.224,283.252,0.923947,107.537,330.311,0.856574,311.064,212.504,0.737835,315.393,302.561,0.846533,317.505,375.411,0.834938,214.818,351.907,0.771463,178.358,349.591,0.774233,144.015,433.194,0.787116,116.163,608.926,0.5955,255.403,362.475,0.711802,293.928,441.765,0.755969,274.723,611.033,0.666118,195.51,124.67,0.897985,218.976,126.766,0.890913,0.0,0.0,0.0,274.721,120.478,0.725903,244.715,640.929,0.522197,266.17,643.192,0.539518,274.715,626.021,0.42666,111.871,692.402,0.50681,99.0165,685.995,0.441833,116.186,621.722,0.32042
845,1,199.792,139.751,0.85423,246.842,201.895,0.825131,184.718,197.624,0.789659,146.22,283.265,0.923063,107.536,330.311,0.856093,311.084,212.503,0.740469,315.404,302.563,0.846869,317.503,375.392,0.837685,214.82,351.904,0.771067,178.36,349.589,0.773264,144.013,433.176,0.78894,116.159,608.918,0.598751,255.405,360.414,0.710837,291.862,441.763,0.755035,274.721,611.055,0.65623,195.51,124.674,0.899236,218.98,126.764,0.890672,0.0,0.0,0.0,276.789,120.441,0.726796,244.718,640.946,0.515403,266.157,643.213,0.525134,274.705,626.051,0.416123,111.868,692.364,0.502386,99.0176,685.956,0.436703,116.196,621.69,0.317077
846,1,199.774,139.742,0.855531,246.855,201.918,0.824313,184.719,197.625,0.790555,146.229,283.263,0.921245,107.566,328.249,0.856134,311.108,212.538,0.750382,315.452,304.656,0.845101,317.515,377.514,0.837109,214.803,351.901,0.776756,178.346,349.587,0.77561,144.006,433.208,0.790148,116.15,610.997,0.597073,253.329,360.416,0.714336,293.916,439.71,0.759062,274.718,611.054,0.650924,195.492,124.67,0.895022,218.963,126.762,0.890874,0.0,0.0,0.0,276.825,120.433,0.748573,244.694,640.937,0.510976,266.13,643.208,0.511341,274.687,626.064,0.408699,109.798,692.477,0.475722,96.9107,688.139,0.421996,118.302,621.749,0.314491
847,1,199.692,139.72,0.865653,246.851,203.982,0.820572,184.697,197.641,0.788094,146.23,283.263,0.919265,107.59,328.228,0.858406,311.121,212.539,0.747818,315.499,304.655,0.841332,317.515,377.502,0.835513,214.811,351.901,0.776055,178.361,349.589,0.775794,144.006,433.213,0.794329,116.161,610.993,0.600047,253.328,360.414,0.714163,291.854,439.72,0.758458,274.728,611.039,0.652884,195.455,122.635,0.878893,216.882,124.764,0.896661,0.0,0.0,0.0,276.838,120.434,0.750715,244.714,640.918,0.509707,266.144,643.191,0.512519,274.706,626.056,0.410072,109.79,692.47,0.492958,96.91,688.137,0.438264,118.312,621.739,0.317493
848,1,197.701,137.603,0.863298,246.845,203.977,0.819488,182.662,197.65,0.787999,146.244,283.255,0.916656,107.601,328.232,0.860155,311.11,212.534,0.750214,317.44,302.607,0.84474,317.505,379.638,0.83794,214.805,353.918,0.775846,178.369,349.597,0.778206,144.001,433.205,0.793098,116.184,611.032,0.597661,253.315,362.488,0.717306,293.923,439.719,0.756722,274.727,613.131,0.642967,195.479,122.563,0.862855,216.877,124.703,0.884921,0.0,0.0,0.0,276.807,120.445,0.74694,244.667,638.89,0.49396,266.103,643.198,0.492287,274.719,628.157,0.397855,109.736,694.51,0.503532,96.8619,690.227,0.451376,124.737,623.866,0.32845
849,1,197.696,137.585,0.864846,246.823,203.972,0.817177,182.652,197.654,0.788957,146.244,283.25,0.919242,107.592,328.237,0.859626,311.068,212.513,0.745801,315.437,304.658,0.84007,317.476,377.548,0.840029,214.82,351.899,0.774697,178.37,349.585,0.77408,144.002,433.209,0.791239,116.172,611.011,0.599938,255.384,360.412,0.711852,291.867,441.803,0.750286,276.799,611.055,0.670061,195.483,120.482,0.86125,216.891,124.674,0.876637,0.0,0.0,0.0,276.863,118.363,0.756066,246.803,638.829,0.517308,268.26,643.15,0.534151,274.717,626.047,0.431047,109.78,692.484,0.485383,96.9043,688.149,0.428315,122.593,623.826,0.32934
850,1,197.697,137.569,0.863569,246.817,201.91,0.816483,184.692,197.633,0.788007,146.23,283.265,0.924052,107.574,328.249,0.857982,308.976,212.517,0.743717,315.394,302.598,0.843702,317.444,375.384,0.838519,214.802,351.893,0.779969,178.348,349.578,0.773848,143.991,433.211,0.786769,116.181,611.007,0.598177,253.317,360.4,0.714461,289.727,443.949,0.741961,276.864,611.035,0.679224,195.511,120.449,0.858905,216.9,124.667,0.873213,0.0,0.0,0.0,276.788,120.429,0.735653,249.027,638.849,0.519098,274.695,643.104,0.542456,274.681,625.979,0.426585,109.769,694.491,0.476643,96.901,688.15,0.422957,122.602,623.821,0.331204
851,1,197.701,135.492,0.862447,246.828,201.918,0.817358,184.694,197.635,0.786008,146.214,283.278,0.929384,107.527,330.341,0.860572,308.997,212.518,0.74489,315.373,302.585,0.840313,315.462,373.292,0.848937,214.788,351.875,0.787797,178.339,347.558,0.775618,143.996,433.168,0.789348,116.181,610.989,0.601719,253.295,360.382,0.715264,285.494,450.338,0.756861,278.947,615.335,0.681998,195.515,118.335,0.860298,216.921,122.629,0.864922,0.0,0.0,0.0,276.798,118.36,0.735638,253.248,636.736,0.402636,276.832,643.136,0.39826,270.398,628.193,0.403252,109.792,692.467,0.452547,96.907,688.124,0.402786,122.6,623.802,0.333484
852,1,199.682,135.477,0.860721,246.807,203.971,0.814369,182.648,197.649,0.787852,146.231,283.259,0.92531,105.497,330.353,0.859205,308.975,212.511,0.742851,315.365,302.605,0.84268,315.416,373.245,0.857819,214.787,351.872,0.790893,178.338,347.557,0.777263,144.01,431.083,0.794027,116.175,608.895,0.60376,253.287,360.378,0.715397,283.359,452.497,0.79814,281.014,615.292,0.708681,195.521,118.319,0.86214,216.94,122.602,0.854005,0.0,0.0,0.0,276.811,118.334,0.744249,264.03,640.982,0.423284,285.391,643.196,0.479896,268.3,626.067,0.464396,111.843,692.413,0.464025,96.9236,686.003,0.408292,120.472,621.702,0.337323
853,1,199.697,135.447,0.86084,246.821,203.982,0.815375,182.662,197.656,0.783324,146.236,283.257,0.920978,107.548,330.337,0.861054,308.992,212.515,0.743264,315.351,302.607,0.838039,315.385,373.268,0.850762,214.796,351.853,0.792692,178.356,347.549,0.775377,143.972,433.147,0.784566,116.169,608.916,0.607649,253.297,360.353,0.711631,283.23,452.438,0.805012,281.141,617.434,0.682009,195.53,118.303,0.860345,216.948,122.572,0.848275,0.0,0.0,0.0,276.818,118.339,0.745347,266.098,643.13,0.255224,300.381,660.284,0.321644,268.286,632.412,0.438396,111.86,692.378,0.46446,96.9271,685.955,0.415249,122.602,621.721,0.341219
854,1,199.688,135.439,0.863222,246.818,203.993,0.814726,182.66,197.66,0.783999,146.248,283.243,0.921428,107.607,330.349,0.873074,308.993,212.522,0.743983,315.348,302.591,0.839087,315.379,375.356,0.845708,214.787,351.845,0.797123,178.351,347.537,0.775228,143.97,431.109,0.781821,116.163,608.927,0.601011,253.292,360.345,0.715367,281.172,454.607,0.800879,283.221,619.596,0.704727,195.527,118.293,0.860487,216.939,122.573,0.850079,0.0,0.0,0.0,276.801,118.352,0.740953,270.415,647.421,0.383965,298.233,649.591,0.452155,274.707,630.29,0.493396,109.789,692.441,0.491033,96.882,686.015,0.440486,122.594,621.758,0.333993
855,1,199.684,135.435,0.862918,246.82,203.994,0.816634,182.664,197.664,0.782002,146.256,283.23,0.91948,107.644,330.404,0.885696,308.988,212.514,0.744545,315.337,304.667,0.832309,315.305,373.271,0.834336,214.762,351.83,0.805125,178.328,347.531,0.775622,143.938,433.183,0.781739,116.169,608.924,0.60375,253.274,358.249,0.722846,281.124,454.649,0.801449,283.361,621.758,0.67557,195.522,116.231,0.863194,216.944,122.568,0.848242,0.0,0.0,0.0,274.726,120.432,0.735141,298.206,679.561,0.300737,315.342,668.848,0.375156,272.531,636.74,0.508489,109.806,692.445,0.487378,96.886,688.09,0.43944,122.6,621.752,0.337632
856,1,199.685,133.37,0.864499,246.815,203.989,0.816678,182.653,197.654,0.78564,146.255,283.262,0.915115,109.638,332.423,0.895981,308.977,212.515,0.741851,315.293,304.659,0.82383,313.244,375.346,0.817987,214.735,351.824,0.811841,178.305,347.519,0.775636,143.921,433.151,0.778417,116.189,610.988,0.597796,251.218,358.259,0.727838,281.046,456.777,0.764111,285.4,619.595,0.679287,195.513,116.217,0.866845,216.931,122.544,0.846307,0.0,0.0,0.0,272.574,120.477,0.712705,283.271,658.184,0.340219,311.076,660.298,0.390556,276.815,632.435,0.52446,109.783,694.506,0.492292,96.8719,688.154,0.443573,124.749,623.796,0.343424
857,1,199.69,133.367,0.864185,246.815,203.988,0.814811,184.694,197.643,0.784105,146.254,283.267,0.916149,109.644,332.423,0.897445,308.968,212.519,0.740934,315.299,304.666,0.824644,313.242,375.35,0.818571,214.735,351.819,0.811541,178.31,347.519,0.775967,143.919,433.172,0.778496,116.19,611.003,0.602393,251.206,358.245,0.730633,281.062,456.759,0.772758,285.4,619.589,0.680808,195.514,116.212,0.866148,216.944,122.546,0.844571,0.0,0.0,0.0,274.723,120.42,0.73321,283.237,658.117,0.389829,306.826,658.125,0.425005,276.839,630.345,0.520544,109.771,694.522,0.49862,96.865,690.227,0.448509,122.614,623.804,0.343093
858,1,199.7,133.357,0.864838,246.826,203.97,0.818215,184.69,197.624,0.788591,146.269,283.252,0.912676,109.681,332.474,0.918941,308.99,212.512,0.741883,313.255,302.568,0.819758,311.131,373.236,0.809543,214.719,351.804,0.812835,178.296,347.505,0.776052,143.938,433.151,0.777138,116.192,611.0,0.604383,251.187,358.219,0.735185,281.038,456.835,0.75486,285.414,619.613,0.682941,195.526,116.215,0.865562,218.971,120.496,0.843396,0.0,0.0,0.0,274.732,120.429,0.733035,283.299,658.111,0.328912,311.1,660.232,0.367099,274.723,632.45,0.536368,109.753,694.525,0.489772,94.8347,690.237,0.441182,122.615,623.8,0.346814
859,1,199.696,133.354,0.867404,246.817,203.976,0.817978,182.653,197.623,0.789709,146.27,283.226,0.913258,109.692,332.544,0.924117,308.974,212.51,0.742437,313.228,302.552,0.8197,311.083,373.242,0.805171,214.72,351.795,0.813745,178.292,347.498,0.773655,143.929,433.181,0.777447,116.179,610.99,0.601071,251.197,358.213,0.735029,278.997,456.808,0.748595,285.397,621.715,0.676495,195.517,116.21,0.867016,218.971,120.49,0.844249,0.0,0.0,0.0,274.696,120.419,0.728382,283.214,656.011,0.298829,311.081,660.243,0.329705,274.673,636.699,0.529401,109.736,694.542,0.492809,94.8102,690.258,0.448032,120.466,621.756,0.344574
860,1,199.677,133.32,0.873341,246.828,201.917,0.81546,182.65,197.618,0.787112,146.262,283.273,0.910526,109.779,334.668,0.924707,311.06,212.505,0.743143,313.255,302.566,0.821765,309.009,371.168,0.80936,214.72,351.794,0.812778,178.276,347.474,0.766831,143.934,433.152,0.76761,116.191,608.902,0.609065,253.24,358.235,0.730748,278.93,456.775,0.72769,283.333,623.922,0.695989,195.499,116.192,0.865838,216.913,120.427,0.844728,0.0,0.0,0.0,276.823,118.295,0.750729,296.095,683.85,0.304806,313.272,673.147,0.355809,270.435,640.997,0.549154,109.799,692.476,0.472389,96.9017,688.134,0.41878,120.468,621.708,0.346325
861,1,199.679,133.32,0.870745,246.818,201.908,0.816279,182.633,197.615,0.78999,146.271,283.316,0.904705,111.799,334.785,0.907358,308.992,212.496,0.742112,313.272,302.529,0.834456,308.995,371.139,0.819323,214.72,351.792,0.815049,178.277,347.467,0.767793,143.951,433.149,0.76923,116.194,608.9,0.610364,251.217,358.239,0.734333,278.928,456.812,0.722057,283.295,623.856,0.672103,195.511,116.188,0.865862,216.931,120.438,0.84211,0.0,0.0,0.0,276.846,118.284,0.761249,268.278,641.015,0.217216,300.386,660.27,0.24792,276.822,640.945,0.433855,109.732,694.537,0.50329,94.822,690.263,0.448092,120.463,621.743,0.353085
862,1,199.702,133.295,0.870416,246.84,201.875,0.824768,184.734,197.594,0.78136,146.285,283.326,0.895722,111.895,341.071,0.868417,308.978,212.469,0.743906,313.28,302.514,0.838375,306.873,371.125,0.822378,214.708,351.776,0.814478,178.263,345.421,0.763528,143.947,435.288,0.766937,116.155,611.029,0.592042,251.214,358.204,0.736593,278.93,454.627,0.746091,283.191,623.906,0.676387,195.501,116.174,0.878976,218.98,120.453,0.835094,0.0,0.0,0.0,276.833,116.235,0.758742,266.103,643.169,0.238494,296.112,660.246,0.273052,274.684,641.032,0.42292,109.732,694.578,0.471324,94.7797,690.283,0.429445,124.735,625.953,0.352319
863,1,199.694,133.285,0.872813,246.868,201.845,0.828344,186.861,197.564,0.775389,148.343,283.293,0.878905,114.059,345.331,0.8464,308.971,210.467,0.740269,313.289,300.489,0.841343,306.813,371.081,0.830909,214.713,351.782,0.812645,178.261,345.403,0.757167,143.942,435.387,0.751226,116.152,608.909,0.5994,253.247,358.222,0.732436,278.95,454.66,0.754784,281.108,625.996,0.692822,195.487,116.168,0.881034,218.963,120.455,0.838763,0.0,0.0,0.0,276.831,116.221,0.757785,289.716,681.699,0.327859,304.688,675.252,0.381993,266.071,641.06,0.534826,109.713,694.533,0.449572,94.7906,690.238,0.40256,122.602,623.846,0.348888
864,1,199.697,131.261,0.873735,246.837,199.759,0.834616,184.745,197.54,0.780083,150.436,283.354,0.850202,118.305,347.521,0.847377,308.972,210.381,0.728009,313.277,300.407,0.84407,304.729,369.034,0.843465,214.71,351.796,0.813606,178.249,347.467,0.762301,143.961,433.23,0.766662,114.08,608.915,0.601479,253.25,358.234,0.731566,278.975,454.626,0.763934,281.034,626.006,0.687383,195.494,116.16,0.885612,218.972,120.444,0.835531,0.0,0.0,0.0,276.824,116.191,0.760225,283.259,673.145,0.165989,300.364,660.309,0.240948,266.083,643.088,0.487685,109.689,694.617,0.477294,94.737,692.349,0.436487,120.448,623.846,0.343367
865,1,199.692,131.259,0.874749,246.836,199.708,0.848305,184.747,197.555,0.780142,150.486,285.435,0.837136,120.479,349.729,0.878727,308.933,206.143,0.716906,313.257,298.234,0.844961,304.69,369.004,0.852008,214.702,351.796,0.813355,178.248,347.478,0.77004,144.011,431.08,0.75891,114.054,608.852,0.604278,253.244,358.237,0.729027,279.0,454.663,0.775232,278.997,626.03,0.673144,195.477,116.153,0.886686,218.97,120.438,0.836137,0.0,0.0,0.0,274.727,116.232,0.749617,278.951,660.269,0.186096,0.0,0.0,0.0,266.067,643.117,0.482002,109.732,694.619,0.437563,94.7637,692.356,0.398504,118.314,621.716,0.332541
866,1,199.715,133.283,0.869108,246.8,197.655,0.852027,184.715,197.518,0.779633,152.552,285.48,0.825547,122.598,351.783,0.873461,306.805,201.9,0.720909,313.25,296.124,0.825049,304.674,368.955,0.855333,214.727,351.813,0.806979,178.257,347.496,0.771355,144.09,426.824,0.754609,114.036,606.761,0.615388,253.288,358.245,0.719574,281.063,454.7,0.784427,278.973,626.053,0.656017,195.5,116.165,0.885245,219.011,120.453,0.833706,0.0,0.0,0.0,276.813,116.207,0.754894,261.804,640.977,0.15299,289.725,658.081,0.148688,266.115,643.185,0.391068,109.729,694.529,0.453233,94.7934,690.249,0.401032,114.023,621.696,0.346355
867,1,199.734,133.293,0.866901,246.785,197.641,0.846189,184.724,197.499,0.773767,152.589,285.425,0.829264,122.628,351.785,0.875879,304.695,201.872,0.719409,313.219,293.966,0.80278,304.666,368.893,0.861112,214.751,351.813,0.802225,178.278,347.495,0.770003,144.093,428.905,0.756088,114.021,608.871,0.616724,253.308,358.231,0.71621,281.156,454.653,0.808017,278.929,628.129,0.630765,195.496,116.174,0.887506,219.035,120.451,0.831318,0.0,0.0,0.0,276.803,116.163,0.762358,257.552,638.875,0.170327,287.54,653.869,0.14182,266.143,645.323,0.332172,109.755,692.457,0.431378,94.8057,688.106,0.374721,114.047,621.75,0.34094
868,1,199.723,133.306,0.866632,246.787,197.653,0.842536,184.706,197.504,0.776266,152.582,285.438,0.826327,122.614,351.783,0.877336,304.716,201.91,0.709328,313.206,293.939,0.802013,304.713,366.841,0.854311,214.756,351.828,0.800639,178.281,347.513,0.772227,144.104,428.91,0.755651,114.032,608.866,0.610506,253.297,358.249,0.7149,283.194,454.638,0.811759,276.852,626.062,0.606526,195.483,116.179,0.884193,219.024,120.449,0.832394,0.0,0.0,0.0,274.711,116.158,0.761574,253.284,638.841,0.252949,274.708,645.314,0.187134,268.286,645.303,0.301147,109.765,692.462,0.395865,94.7867,688.124,0.343907,118.323,623.807,0.346041
869,1,199.723,133.3,0.867249,246.771,197.679,0.838399,182.639,197.527,0.786914,152.583,285.451,0.825446,122.619,351.782,0.877731,304.721,203.997,0.707699,313.21,293.933,0.801882,304.711,366.839,0.855038,214.745,351.825,0.802162,178.269,347.515,0.770751,144.111,428.944,0.756661,114.026,608.866,0.608609,253.29,358.237,0.71632,283.2,454.642,0.811222,276.859,626.038,0.613291,195.484,116.174,0.885732,219.022,120.454,0.832577,0.0,0.0,0.0,274.724,116.158,0.761179,257.532,638.867,0.256267,281.064,645.343,0.211638,268.266,645.279,0.310379,109.735,692.469,0.394395,94.7673,688.145,0.346741,120.442,623.84,0.344028
870,1,199.724,133.292,0.869764,246.737,197.62,0.839878,182.619,197.503,0.787805,152.563,285.447,0.831582,122.582,351.762,0.875013,304.654,199.782,0.722206,313.182,289.704,0.799953,308.951,364.649,0.834585,214.727,351.824,0.807007,178.264,347.516,0.772402,144.119,426.806,0.768224,114.022,608.869,0.611595,253.262,358.24,0.722291,283.264,454.65,0.808522,276.806,625.977,0.612371,195.48,116.18,0.884487,219.001,120.441,0.832412,0.0,0.0,0.0,274.721,116.152,0.765668,249.003,638.88,0.36872,268.26,645.327,0.314033,278.959,643.134,0.331256,109.766,692.423,0.396226,94.782,688.09,0.352618,118.316,623.819,0.342823
871,1,199.707,131.238,0.881925,244.7,197.596,0.837348,182.548,197.503,0.795459,150.474,285.421,0.837567,120.457,349.753,0.875085,302.6,199.727,0.733091,311.139,287.579,0.791561,313.223,364.595,0.841498,214.726,351.832,0.806389,178.272,347.528,0.773617,144.075,431.093,0.773922,114.031,608.878,0.608622,253.242,358.246,0.727746,283.305,454.562,0.807607,276.83,621.685,0.65697,195.474,114.123,0.89038,218.967,118.327,0.833713,0.0,0.0,0.0,274.713,114.073,0.779143,248.999,640.969,0.514098,270.437,645.298,0.488644,278.985,634.579,0.405191,109.757,694.504,0.385053,94.7928,690.219,0.338285,122.583,623.884,0.3527
872,1,197.693,131.183,0.904716,244.659,197.547,0.827855,182.565,195.509,0.784205,148.352,285.372,0.858146,120.47,349.758,0.86908,302.531,197.653,0.735856,311.075,285.435,0.792489,315.414,354.042,0.886094,214.752,351.828,0.801517,178.271,347.53,0.769173,144.067,428.903,0.770895,114.03,608.876,0.615822,253.302,358.226,0.72064,283.304,452.548,0.805596,274.719,623.819,0.627928,195.449,114.086,0.899884,216.89,116.199,0.849321,0.0,0.0,0.0,274.718,114.086,0.785025,249.02,641.015,0.441472,276.812,649.552,0.424641,276.82,638.835,0.345445,109.802,694.628,0.444714,94.7868,692.366,0.403658,114.054,623.799,0.342168
873,1,197.697,131.177,0.906478,242.589,195.516,0.816241,182.577,195.477,0.783485,148.381,283.376,0.852919,120.485,351.74,0.873339,300.431,197.526,0.736736,311.129,283.278,0.829456,315.477,354.005,0.891581,214.728,351.826,0.804022,178.271,347.534,0.771825,144.082,428.91,0.765802,114.051,608.883,0.600189,253.248,358.232,0.726125,283.287,452.495,0.803791,276.786,623.898,0.627334,195.449,114.079,0.901194,216.898,116.184,0.849453,0.0,0.0,0.0,276.81,114.086,0.789135,249.004,641.044,0.417515,274.702,649.61,0.390373,276.834,640.985,0.350576,109.745,694.613,0.497445,94.7618,692.349,0.446113,116.178,621.751,0.332399
874,1,197.693,131.164,0.910201,242.558,195.463,0.808764,182.587,195.444,0.779434,150.432,283.364,0.845274,122.547,351.744,0.87266,300.374,195.437,0.729776,311.116,283.193,0.834719,317.482,353.921,0.898664,214.72,351.823,0.806475,178.261,347.534,0.771093,144.077,428.925,0.767484,114.095,611.012,0.5994,251.219,358.226,0.728919,283.266,452.495,0.802403,276.812,625.983,0.600857,195.45,114.061,0.902802,216.886,116.177,0.854334,0.0,0.0,0.0,276.828,114.053,0.7954,255.396,641.047,0.34183,278.988,649.599,0.347133,270.43,641.035,0.324498,109.721,694.52,0.472778,94.7809,688.156,0.419094,122.588,623.876,0.340009
875,1,197.702,131.142,0.911443,242.53,195.464,0.807899,182.566,195.458,0.789348,148.393,285.377,0.844076,122.557,351.754,0.874011,300.34,195.412,0.725906,311.123,281.111,0.833595,317.491,351.921,0.89838,214.721,351.813,0.808053,178.262,347.522,0.77046,144.093,426.824,0.767736,114.093,611.011,0.598504,253.248,358.212,0.728005,283.254,454.572,0.802431,276.836,626.059,0.608316,195.467,114.043,0.906534,216.915,116.163,0.853012,0.0,0.0,0.0,276.83,114.072,0.79452,249.054,640.935,0.318308,270.431,647.422,0.255726,274.711,643.2,0.305106,109.701,694.585,0.48685,94.7507,690.283,0.438245,122.589,623.884,0.340179
876,1,197.705,131.136,0.909146,240.453,195.474,0.805153,180.531,195.481,0.803288,148.379,285.378,0.846094,122.596,351.724,0.874755,298.33,195.419,0.728683,311.135,281.079,0.825443,317.479,353.915,0.894574,214.743,351.812,0.806195,178.279,347.534,0.771882,144.083,428.907,0.767572,114.095,610.996,0.597664,253.274,356.133,0.726139,283.263,454.589,0.805531,276.825,626.013,0.624952,195.479,114.024,0.910181,216.932,116.158,0.849303,0.0,0.0,0.0,276.862,114.099,0.784645,255.413,640.991,0.329106,281.061,649.553,0.307817,268.258,643.115,0.322902,109.725,694.519,0.458697,94.791,688.152,0.410542,120.474,623.854,0.351331
877,1,199.744,131.158,0.890656,240.441,195.413,0.794189,180.54,195.463,0.798615,148.378,285.385,0.847321,122.575,351.766,0.874438,300.329,193.272,0.70448,311.119,281.049,0.820923,317.463,353.917,0.899429,214.74,351.795,0.804743,178.278,347.508,0.767922,144.117,424.68,0.77763,114.081,611.03,0.591747,253.273,356.111,0.727065,283.259,454.617,0.797449,276.85,625.984,0.624791,197.48,114.03,0.917769,219.046,116.168,0.83694,0.0,0.0,0.0,278.938,114.07,0.79469,253.311,638.89,0.342939,276.844,645.287,0.312662,270.391,643.108,0.301863,107.577,696.678,0.496566,94.688,692.387,0.449714,124.72,625.962,0.345477
878,1,199.787,131.157,0.882777,242.543,195.42,0.803632,182.551,195.478,0.795422,150.43,285.373,0.841668,122.584,351.798,0.873317,300.367,193.259,0.711125,311.118,281.061,0.82647,317.445,353.991,0.890034,214.736,351.8,0.804762,178.276,347.514,0.76742,144.086,428.901,0.770146,114.076,613.138,0.595417,253.257,356.118,0.728929,283.261,454.568,0.804854,276.845,625.96,0.63002,197.523,114.027,0.92376,221.157,116.17,0.835423,0.0,0.0,0.0,278.952,114.088,0.794833,257.576,640.956,0.326269,281.084,645.344,0.325871,266.162,641.009,0.323106,107.587,696.671,0.526328,92.6803,692.395,0.48027,124.728,626.012,0.35034
879,1,201.871,131.167,0.872144,242.568,195.409,0.809662,182.55,195.518,0.800454,150.471,283.374,0.842033,122.615,351.786,0.877426,300.392,191.138,0.723515,311.149,281.062,0.832384,315.452,356.061,0.883309,214.739,351.813,0.805288,178.287,347.53,0.771687,144.106,424.699,0.776964,114.056,611.047,0.601487,251.219,356.139,0.728504,283.241,454.607,0.805998,276.858,623.886,0.641359,197.562,114.047,0.923789,223.282,116.188,0.837002,0.0,0.0,0.0,278.911,114.104,0.766657,257.558,640.949,0.341464,278.998,645.308,0.337409,268.251,640.95,0.33908,107.621,694.638,0.523094,94.6988,692.372,0.47623,118.328,625.955,0.347143
880,1,203.985,131.177,0.861049,244.626,195.436,0.820193,182.584,195.518,0.801615,150.494,283.36,0.837754,122.617,351.826,0.876401,300.428,193.254,0.721859,313.215,281.118,0.839157,315.403,360.376,0.864202,214.771,351.825,0.797234,178.299,347.535,0.770112,144.071,431.03,0.767421,114.076,611.037,0.600056,253.293,358.211,0.718336,283.271,454.607,0.810069,276.828,626.024,0.609217,197.592,114.053,0.924828,225.413,116.192,0.842361,0.0,0.0,0.0,278.976,114.061,0.774007,257.576,641.001,0.255018,283.225,649.587,0.248636,266.121,643.141,0.307657,107.615,694.639,0.526329,94.71,692.378,0.478744,122.607,625.975,0.353357
881,1,203.991,131.176,0.861526,244.645,195.404,0.819402,182.608,195.495,0.792292,150.498,283.361,0.838159,122.616,351.825,0.87602,300.432,191.164,0.723073,313.213,281.117,0.839152,315.405,360.379,0.865072,214.769,351.821,0.797616,178.303,347.529,0.770471,144.096,426.791,0.771689,114.081,611.02,0.59638,253.287,358.208,0.718629,283.258,454.608,0.80582,276.821,626.038,0.604609,197.594,114.054,0.924924,225.421,116.189,0.844185,0.0,0.0,0.0,279.005,114.045,0.78589,257.584,640.98,0.247776,281.17,647.472,0.232068,266.107,643.194,0.307092,107.616,694.622,0.517411,94.7183,692.367,0.470367,122.59,623.918,0.346345
882,1,204.045,131.147,0.862869,244.65,195.405,0.824161,182.625,195.495,0.796473,152.555,283.331,0.841261,124.68,351.85,0.876226,300.427,191.183,0.723205,313.264,281.18,0.845709,315.306,364.671,0.870901,214.751,351.814,0.803165,178.291,347.525,0.770089,144.092,428.896,0.76789,114.088,611.014,0.594004,253.259,356.141,0.725394,283.28,454.564,0.807285,276.798,626.055,0.600718,197.621,114.021,0.927919,227.487,116.143,0.858345,0.0,0.0,0.0,278.966,114.007,0.79726,249.014,640.955,0.318721,270.417,647.479,0.252905,270.412,645.286,0.298546,107.597,694.643,0.515622,94.709,692.393,0.469627,124.732,625.951,0.355661
