frame,person,KP_1_x,KP_1_y,KP_1_confidence,KP_2_x,KP_2_y,KP_2_confidence,KP_3_x,KP_3_y,KP_3_confidence,KP_4_x,KP_4_y,KP_4_confidence,KP_5_x,KP_5_y,KP_5_confidence,KP_6_x,KP_6_y,KP_6_confidence,KP_7_x,KP_7_y,KP_7_confidence,KP_8_x,KP_8_y,KP_8_confidence,KP_9_x,KP_9_y,KP_9_confidence,KP_10_x,KP_10_y,KP_10_confidence,KP_11_x,KP_11_y,KP_11_confidence,KP_12_x,KP_12_y,KP_12_confidence,KP_13_x,KP_13_y,KP_13_confidence,KP_14_x,KP_14_y,KP_14_confidence,KP_15_x,KP_15_y,KP_15_confidence,KP_16_x,KP_16_y,KP_16_confidence,KP_17_x,KP_17_y,KP_17_confidence,KP_18_x,KP_18_y,KP_18_confidence,KP_19_x,KP_19_y,KP_19_confidence,KP_20_x,KP_20_y,KP_20_confidence,KP_21_x,KP_21_y,KP_21_confidence,KP_22_x,KP_22_y,KP_22_confidence,KP_23_x,KP_23_y,KP_23_confidence,KP_24_x,KP_24_y,KP_24_confidence,KP_25_x,KP_25_y,KP_25_confidence
13,1,248.205,121.786,0.919397,285.67,191.115,0.754312,223.295,180.533,0.734291,169.792,246.456,0.763074,94.9416,294.613,0.842415,348.056,193.033,0.694799,401.49,292.869,0.830355,372.994,364.047,0.814699,262.524,349.872,0.715153,221.501,339.154,0.623659,127.038,351.582,0.81238,234.036,465.706,0.679716,303.432,362.344,0.644515,335.664,435.457,0.782161,207.293,405.145,0.611306,244.654,107.516,0.859672,264.256,109.234,0.931596,0.0,0.0,0.0,321.253,118.157,0.793206,0.0,0.0,0.0,0.0,0.0,0.0,207.231,392.629,0.324967,250.027,467.447,0.104791,235.775,481.77,0.116944,248.272,472.804,0.298728
14,1,248.208,121.779,0.920086,285.657,191.12,0.754874,223.282,180.534,0.736929,169.794,246.452,0.761431,94.9415,294.612,0.841731,348.058,193.036,0.693316,401.486,292.867,0.829501,372.994,364.046,0.813399,262.523,349.867,0.715939,221.501,339.147,0.624882,127.037,351.584,0.81243,234.048,465.715,0.679768,301.731,362.335,0.644468,335.664,435.455,0.779783,207.289,405.14,0.609382,244.646,107.515,0.859926,264.26,109.227,0.931995,0.0,0.0,0.0,321.283,118.141,0.789021,0.0,0.0,0.0,0.0,0.0,0.0,207.231,392.627,0.323254,250.072,465.71,0.0919605,235.819,485.287,0.101571,249.98,472.814,0.289329
15,1,248.21,121.774,0.921507,285.644,191.131,0.758727,223.272,180.55,0.735155,169.802,246.447,0.760335,94.9418,294.611,0.842016,348.055,193.044,0.695644,401.485,292.862,0.830513,372.996,364.051,0.815139,262.526,349.872,0.717883,221.503,339.149,0.625155,127.036,351.584,0.812157,234.03,465.692,0.686814,303.436,362.347,0.647274,337.321,435.461,0.782885,207.281,405.139,0.613221,244.645,107.51,0.861571,264.262,109.221,0.934053,0.0,0.0,0.0,321.264,118.126,0.779327,0.0,0.0,0.0,0.0,0.0,0.0,207.223,392.621,0.325951,250.035,467.436,0.106069,235.81,483.507,0.117453,248.248,471.046,0.309501
16,1,248.213,121.78,0.919614,285.649,191.119,0.756066,223.279,180.544,0.737143,168.072,246.471,0.765072,94.9405,294.61,0.841096,348.048,193.026,0.698296,401.477,292.864,0.828926,373.002,364.047,0.814435,262.528,349.868,0.718225,221.497,339.142,0.623328,127.038,351.586,0.811339,234.024,465.686,0.679506,303.454,362.348,0.648999,337.328,435.462,0.785224,207.287,405.14,0.610198,244.644,107.515,0.860419,264.26,109.227,0.932388,0.0,0.0,0.0,321.276,118.127,0.777958,0.0,0.0,0.0,0.0,0.0,0.0,207.229,392.623,0.322301,250.0,465.654,0.106071,235.78,481.747,0.110761,248.257,472.795,0.298349
17,1,248.212,121.774,0.920343,285.645,191.121,0.756939,223.279,180.549,0.735727,168.071,246.469,0.764752,94.9419,294.61,0.841473,348.044,193.03,0.698507,401.482,292.852,0.833368,373.003,364.049,0.815647,262.523,349.867,0.718868,221.497,339.141,0.623981,127.041,351.584,0.8119,234.038,465.702,0.674597,303.444,362.347,0.648786,337.326,435.46,0.785691,207.286,405.138,0.61116,244.641,107.515,0.859936,264.256,109.229,0.932092,0.0,0.0,0.0,321.276,118.128,0.777654,0.0,0.0,0.0,0.0,0.0,0.0,207.226,392.622,0.32346,250.015,463.976,0.0972389,235.783,481.769,0.104468,248.265,472.827,0.284953
18,1,248.211,121.774,0.920059,285.656,191.126,0.757861,223.283,180.55,0.736907,168.066,246.473,0.764765,94.9424,294.611,0.841196,348.05,193.035,0.697177,399.764,292.855,0.829896,373.003,364.042,0.815093,262.519,349.866,0.718599,221.49,339.141,0.623655,127.04,351.583,0.811977,234.037,465.698,0.680323,303.441,362.344,0.649092,337.324,435.463,0.786382,207.284,405.137,0.609916,244.64,107.516,0.859502,264.256,109.229,0.931853,0.0,0.0,0.0,321.276,118.128,0.778312,0.0,0.0,0.0,0.0,0.0,0.0,207.223,392.621,0.322747,250.007,463.955,0.0920908,235.777,483.501,0.0969395,248.255,472.827,0.285651
19,1,248.214,121.774,0.919171,285.675,189.435,0.749083,223.282,180.531,0.73801,168.071,246.472,0.763572,94.9375,294.611,0.841582,348.062,192.981,0.698147,401.479,292.838,0.835506,373.01,364.034,0.815814,262.511,349.869,0.720612,221.487,339.144,0.626081,127.038,351.586,0.811555,235.708,465.727,0.671781,301.73,362.341,0.651776,335.666,435.464,0.784402,207.287,405.141,0.609274,244.647,107.518,0.859303,264.25,109.225,0.929293,0.0,0.0,0.0,321.305,118.11,0.77504,0.0,0.0,0.0,0.0,0.0,0.0,207.223,392.621,0.324668,249.997,463.927,0.0910077,235.78,483.501,0.0930136,249.979,474.577,0.281306
20,1,248.203,121.759,0.916022,285.693,189.438,0.755182,223.326,180.527,0.7373,168.024,248.151,0.780441,93.2407,294.629,0.847088,348.036,193.009,0.703889,401.479,292.843,0.837198,372.99,364.043,0.816205,262.504,349.853,0.718675,221.495,339.126,0.624617,127.044,351.584,0.811218,235.743,467.453,0.671429,301.702,362.321,0.642246,335.649,435.458,0.781728,207.268,405.131,0.608954,244.63,107.488,0.85786,264.244,109.204,0.931444,0.0,0.0,0.0,321.302,118.118,0.786883,0.0,0.0,0.0,0.0,0.0,0.0,207.205,392.619,0.312976,249.977,463.844,0.0797526,235.753,481.753,0.074692,249.987,476.375,0.300355
21,1,248.202,121.76,0.91686,287.41,189.439,0.757192,223.331,180.525,0.73652,168.024,248.152,0.781889,93.2419,294.626,0.847011,348.044,193.018,0.704272,401.481,292.843,0.838279,372.997,364.025,0.81898,262.521,349.856,0.718839,221.508,339.126,0.624689,127.046,351.584,0.80992,235.738,467.449,0.672627,301.724,362.327,0.643385,335.658,435.465,0.779597,207.27,405.129,0.613196,244.629,107.487,0.858874,264.244,109.204,0.930712,0.0,0.0,0.0,321.292,118.121,0.784751,0.0,0.0,0.0,0.0,0.0,0.0,207.201,392.618,0.314294,249.952,463.865,0.0868253,235.757,481.724,0.0823354,249.978,476.38,0.305245
22,1,248.197,121.742,0.918465,287.432,191.111,0.761626,225.055,180.515,0.729938,169.798,246.459,0.767476,93.2441,294.622,0.846611,348.057,193.059,0.696803,401.49,292.849,0.837329,372.996,364.044,0.816182,262.512,349.853,0.718234,221.498,339.12,0.624854,127.047,351.585,0.810271,235.709,465.738,0.676669,301.709,362.321,0.640756,335.665,435.457,0.777802,207.269,405.131,0.617055,244.635,107.479,0.861211,264.227,109.191,0.936185,0.0,0.0,0.0,321.293,118.065,0.765191,0.0,0.0,0.0,0.0,0.0,0.0,207.205,392.625,0.314743,249.959,463.882,0.0879272,235.72,481.744,0.078793,249.997,476.345,0.300801
23,1,248.206,121.736,0.921913,287.45,191.129,0.769023,225.058,180.506,0.731624,169.81,246.454,0.762922,93.2426,294.625,0.847215,348.08,194.767,0.69712,401.501,292.849,0.837167,373.001,364.036,0.816585,262.503,349.859,0.718691,221.495,339.125,0.625103,127.047,351.585,0.810301,235.71,465.736,0.681089,301.694,362.326,0.640546,335.667,435.466,0.776232,207.264,405.132,0.612111,244.649,107.471,0.862823,264.233,107.537,0.940649,0.0,0.0,0.0,321.282,116.37,0.750229,0.0,0.0,0.0,0.0,0.0,0.0,207.201,392.619,0.30814,249.943,463.927,0.0878249,235.733,483.506,0.0843428,249.997,474.606,0.310438
24,1,248.214,121.7,0.930212,289.165,189.44,0.761064,225.082,180.505,0.726215,168.056,248.151,0.777298,93.247,294.63,0.844481,348.061,193.032,0.694538,401.505,292.851,0.836423,372.995,364.029,0.817878,262.525,349.861,0.71263,221.511,339.126,0.622516,127.047,351.59,0.810178,234.046,465.712,0.679271,301.721,362.332,0.638901,337.331,437.135,0.76932,207.254,405.133,0.611804,244.658,107.448,0.87153,264.238,107.514,0.946367,0.0,0.0,0.0,321.338,116.306,0.744861,0.0,0.0,0.0,0.0,0.0,0.0,205.516,392.624,0.303507,249.974,463.929,0.0922821,235.744,481.752,0.0935948,249.978,474.6,0.288389
25,1,248.227,121.7,0.93517,287.471,191.123,0.767539,225.067,180.528,0.721985,168.052,248.15,0.779105,93.2465,294.637,0.843503,348.078,193.055,0.699197,401.501,292.851,0.837175,372.987,364.033,0.816079,262.51,349.873,0.712289,221.502,339.138,0.622599,127.047,351.586,0.809637,235.711,465.735,0.675327,301.698,362.343,0.64026,337.327,435.468,0.768729,207.233,405.136,0.607294,244.663,107.451,0.87014,264.243,107.509,0.946518,0.0,0.0,0.0,321.293,116.322,0.74899,0.0,0.0,0.0,0.0,0.0,0.0,205.5,392.62,0.293635,249.958,463.913,0.084662,235.746,483.514,0.0879614,249.995,474.599,0.292998
26,1,248.232,121.699,0.936251,287.477,191.12,0.768118,225.089,180.531,0.72089,168.054,248.145,0.779512,93.2477,294.642,0.84414,348.095,193.049,0.702952,401.497,292.849,0.839682,372.993,364.039,0.816881,262.493,349.868,0.713054,221.492,339.131,0.62197,127.041,351.589,0.808762,234.043,465.702,0.684003,301.675,362.339,0.64043,335.667,435.455,0.771233,207.204,405.129,0.601139,244.653,107.452,0.872552,264.25,107.503,0.949341,0.0,0.0,0.0,321.272,114.559,0.730033,0.0,0.0,0.0,0.0,0.0,0.0,205.483,392.608,0.289065,249.965,463.931,0.0826339,235.773,485.29,0.0882459,248.273,474.574,0.295629
27,1,248.234,121.701,0.936236,289.177,189.424,0.762332,225.101,180.529,0.721049,168.05,248.148,0.77467,93.2486,294.646,0.843237,348.078,192.971,0.701855,401.492,292.842,0.837557,372.999,362.377,0.818993,262.506,349.855,0.714696,221.496,339.12,0.622154,127.042,351.592,0.807182,235.733,467.44,0.677818,301.697,362.328,0.638561,337.343,435.457,0.765984,207.238,405.132,0.610346,244.657,107.457,0.867031,264.25,107.505,0.947385,0.0,0.0,0.0,321.27,114.572,0.727272,0.0,0.0,0.0,0.0,0.0,0.0,205.511,392.619,0.299459,249.984,463.912,0.0712053,235.805,485.305,0.0786567,250.001,476.353,0.290528
28,1,248.237,121.685,0.942057,289.166,189.427,0.757502,225.073,180.567,0.712671,168.045,248.163,0.783463,93.2474,294.642,0.843538,348.1,192.945,0.700447,401.482,292.837,0.836724,372.998,362.376,0.818415,262.544,349.852,0.71446,221.516,339.113,0.62206,127.048,351.594,0.80668,234.045,465.701,0.686157,303.452,362.331,0.639733,337.333,435.465,0.764494,207.239,405.135,0.608367,244.67,107.449,0.869607,264.262,107.497,0.944186,0.0,0.0,0.0,321.307,112.809,0.72063,0.0,0.0,0.0,0.0,0.0,0.0,205.519,392.624,0.295009,249.98,463.912,0.0772042,235.784,483.537,0.0830395,249.997,474.585,0.287225
29,1,248.237,121.686,0.942143,287.478,189.45,0.7591,225.065,180.567,0.714213,168.051,248.16,0.78042,93.2453,294.64,0.843749,348.105,192.974,0.697875,401.48,292.837,0.835128,372.997,362.376,0.81912,262.554,349.863,0.713182,221.521,339.122,0.620785,127.049,351.597,0.805558,235.708,465.723,0.681892,303.463,362.341,0.642338,337.344,435.47,0.759874,207.252,405.143,0.603599,244.668,107.448,0.870561,264.264,107.5,0.943727,0.0,0.0,0.0,321.304,112.808,0.722104,0.0,0.0,0.0,0.0,0.0,0.0,207.2,392.638,0.293946,249.971,463.897,0.0736649,235.794,485.292,0.0784388,250.011,474.597,0.287929
30,1,248.236,121.685,0.941956,289.171,189.448,0.762322,225.093,180.567,0.709389,168.051,248.162,0.782833,93.2446,294.638,0.845319,348.098,192.976,0.700509,401.491,292.857,0.833331,372.988,364.026,0.818538,264.218,349.857,0.7113,221.53,339.119,0.620102,127.055,351.596,0.806923,235.739,467.444,0.676805,303.475,362.335,0.639208,337.319,435.466,0.771645,207.209,405.13,0.588828,244.665,107.447,0.869701,264.264,107.498,0.943958,0.0,0.0,0.0,321.311,112.817,0.720883,0.0,0.0,0.0,0.0,0.0,0.0,205.498,392.612,0.282544,249.952,463.835,0.0689432,235.743,483.534,0.0676273,250.023,476.356,0.285161
31,1,248.233,121.688,0.939189,289.213,191.124,0.775301,226.84,180.534,0.709129,169.832,246.465,0.766724,93.2453,294.631,0.845438,349.795,193.049,0.690212,401.485,292.851,0.834216,372.988,364.021,0.818866,262.536,349.857,0.711335,221.51,339.112,0.620603,127.045,351.604,0.802811,235.746,467.44,0.680705,303.437,362.337,0.637545,337.324,435.467,0.769879,205.499,405.121,0.582651,244.677,107.45,0.868158,264.245,107.49,0.946834,0.0,0.0,0.0,321.356,111.035,0.741109,0.0,0.0,0.0,0.0,0.0,0.0,205.479,392.599,0.275229,249.95,462.137,0.0579946,235.789,483.536,0.0568595,250.018,476.365,0.279487
32,1,248.244,121.658,0.94438,289.24,191.127,0.781756,228.605,180.522,0.705652,171.569,246.442,0.766304,93.2478,294.632,0.84387,349.802,194.749,0.692453,401.49,292.844,0.837526,372.987,364.018,0.818279,262.517,349.862,0.711244,221.503,339.115,0.62165,127.043,351.604,0.802224,235.756,467.469,0.675789,301.699,362.34,0.634902,337.325,435.465,0.771569,205.485,405.115,0.579293,244.689,107.417,0.870752,264.278,107.468,0.949046,0.0,0.0,0.0,321.317,112.779,0.735761,0.0,0.0,0.0,0.0,0.0,0.0,205.465,392.586,0.26929,249.961,462.176,0.0555413,0.0,0.0,0.0,250.044,476.374,0.287089
33,1,248.246,121.652,0.944842,289.243,191.132,0.782723,228.61,180.515,0.708506,171.583,246.434,0.7657,93.2403,294.634,0.843911,349.805,194.764,0.692147,401.488,292.845,0.83761,372.982,364.02,0.819059,262.5,349.864,0.710617,221.496,339.116,0.621533,127.048,351.603,0.802005,235.758,467.459,0.677135,301.67,362.342,0.634115,337.336,435.464,0.769877,205.49,405.111,0.582643,244.698,107.419,0.872079,264.276,107.464,0.950882,0.0,0.0,0.0,321.309,112.786,0.73315,0.0,0.0,0.0,0.0,0.0,0.0,205.464,392.59,0.271708,249.96,462.138,0.0542293,235.809,485.305,0.0531389,250.026,476.389,0.278269
34,1,248.233,121.641,0.936223,289.225,191.131,0.77836,226.862,180.525,0.706041,169.854,246.456,0.766115,93.2387,294.635,0.842426,349.802,194.765,0.691396,401.485,292.854,0.834416,372.991,362.379,0.819109,262.497,349.862,0.707727,221.493,339.117,0.621136,127.046,351.605,0.800799,235.748,467.457,0.675483,301.668,362.342,0.633858,335.664,435.466,0.773364,205.477,405.111,0.588404,246.378,107.369,0.869623,264.277,107.41,0.954865,0.0,0.0,0.0,321.32,112.781,0.721608,0.0,0.0,0.0,0.0,0.0,0.0,205.455,392.587,0.267271,249.975,463.841,0.0647927,235.778,485.294,0.066266,250.023,476.361,0.28185
35,1,248.255,121.617,0.939314,289.251,191.134,0.782492,228.605,180.492,0.709475,171.593,246.424,0.766009,93.248,294.626,0.842214,349.823,194.79,0.688855,401.486,292.844,0.836815,372.979,362.371,0.821273,262.476,349.866,0.710121,221.478,339.112,0.623207,127.053,351.599,0.803801,235.751,467.455,0.674341,299.929,362.343,0.638229,337.349,435.469,0.764003,205.466,405.112,0.591364,246.388,107.36,0.880377,264.289,107.406,0.954563,0.0,0.0,0.0,321.355,111.033,0.730427,0.0,0.0,0.0,0.0,0.0,0.0,205.437,392.586,0.268397,250.008,463.841,0.063546,235.818,485.294,0.0646354,250.028,476.353,0.280579
36,1,248.259,119.986,0.939657,290.924,191.124,0.7821,228.633,180.482,0.712662,171.607,246.418,0.768342,93.2475,294.625,0.842218,349.824,194.788,0.689759,401.485,292.853,0.835795,372.977,362.371,0.820517,262.479,349.853,0.709632,221.476,337.403,0.623887,127.052,351.605,0.803167,235.749,467.457,0.675424,299.941,362.333,0.635584,337.334,435.468,0.770367,205.464,405.112,0.586015,246.402,105.724,0.883763,264.291,107.403,0.951885,0.0,0.0,0.0,321.367,111.023,0.729015,0.0,0.0,0.0,0.0,0.0,0.0,205.447,392.587,0.264784,250.011,463.823,0.0638267,235.8,483.525,0.0641667,250.018,476.374,0.273987
37,1,248.271,119.99,0.942986,290.924,191.121,0.779962,228.638,178.814,0.712796,171.606,246.411,0.763607,93.2457,294.624,0.842572,349.829,194.798,0.68618,401.484,292.846,0.836602,372.979,362.365,0.822308,262.477,349.85,0.711811,221.474,337.4,0.625366,127.052,351.608,0.802299,235.756,467.461,0.675339,299.939,362.328,0.637417,337.343,435.465,0.770621,205.462,405.108,0.591078,246.394,105.721,0.890865,264.305,107.404,0.952925,0.0,0.0,0.0,321.346,112.76,0.718712,0.0,0.0,0.0,0.0,0.0,0.0,205.441,392.584,0.268582,250.006,462.177,0.0593947,235.831,485.286,0.0600267,250.007,476.392,0.270447
38,1,248.307,119.957,0.948635,290.943,191.118,0.782079,228.652,178.798,0.716568,171.621,246.402,0.764444,93.2503,294.624,0.841703,349.843,194.81,0.683703,401.489,292.853,0.834512,372.974,362.376,0.820018,262.471,349.849,0.710249,221.467,337.4,0.624829,127.048,351.605,0.801566,235.749,467.461,0.673644,299.932,362.329,0.636175,337.345,435.459,0.76861,205.463,405.108,0.583168,246.434,105.71,0.900897,264.345,107.405,0.943894,0.0,0.0,0.0,323.107,111.005,0.728561,0.0,0.0,0.0,0.0,0.0,0.0,205.449,392.587,0.263445,250.018,463.858,0.065117,235.823,485.285,0.0691778,250.007,476.379,0.271062
