frame,person,KP_0_x,KP_0_y,KP_0_confidence,KP_1_x,KP_1_y,KP_1_confidence,KP_2_x,KP_2_y,KP_2_confidence,KP_3_x,KP_3_y,KP_3_confidence,KP_4_x,KP_4_y,KP_4_confidence,KP_5_x,KP_5_y,KP_5_confidence,KP_6_x,KP_6_y,KP_6_confidence,KP_7_x,KP_7_y,KP_7_confidence,KP_8_x,KP_8_y,KP_8_confidence,KP_9_x,KP_9_y,KP_9_confidence,KP_10_x,KP_10_y,KP_10_confidence,KP_11_x,KP_11_y,KP_11_confidence,KP_12_x,KP_12_y,KP_12_confidence,KP_13_x,KP_13_y,KP_13_confidence,KP_14_x,KP_14_y,KP_14_confidence,KP_15_x,KP_15_y,KP_15_confidence,KP_16_x,KP_16_y,KP_16_confidence,KP_17_x,KP_17_y,KP_17_confidence,KP_18_x,KP_18_y,KP_18_confidence,KP_19_x,KP_19_y,KP_19_confidence,KP_20_x,KP_20_y,KP_20_confidence,KP_21_x,KP_21_y,KP_21_confidence,KP_22_x,KP_22_y,KP_22_confidence,KP_23_x,KP_23_y,KP_23_confidence,KP_24_x,KP_24_y,KP_24_confidence
16,1,337.686,98.0227,0.520983,206.852,169.088,0.656663,140.269,182.339,0.540753,158.035,368.77,0.756465,308.823,308.757,0.749394,275.647,164.605,0.553392,295.572,286.625,0.134041,331.046,315.509,0.0792317,237.808,399.833,0.560759,173.559,419.823,0.521323,200.172,626.053,0.690855,275.535,719.333,0.730888,299.959,379.773,0.486196,399.752,499.661,0.743399,350.984,663.742,0.677285,331.079,80.3439,0.499164,0.0,0.0,0.0,291.139,78.0375,0.679759,0.0,0.0,0.0,395.353,723.731,0.490142,402.034,717.0,0.54473,328.856,674.909,0.568571,302.213,772.477,0.564947,280.01,772.428,0.678368,293.319,716.961,0.563445
17,1,337.704,98.0186,0.532624,206.848,169.093,0.660204,140.262,182.35,0.544343,158.032,368.768,0.754205,308.83,308.755,0.748813,275.651,164.604,0.555603,297.753,284.467,0.137234,328.884,319.942,0.082517,237.83,399.849,0.562389,173.568,421.96,0.523689,200.155,628.226,0.719678,275.527,719.323,0.737927,299.982,379.815,0.494548,399.75,501.77,0.737451,350.966,663.723,0.67838,331.074,80.3479,0.50604,0.0,0.0,0.0,291.142,78.0698,0.703118,0.0,0.0,0.0,395.388,728.098,0.482091,402.055,717.056,0.529194,328.845,674.889,0.567793,302.196,772.472,0.56959,280.0,772.423,0.679831,293.315,716.951,0.570048
18,1,331.003,100.316,0.756963,204.606,166.915,0.701197,138.039,182.363,0.54256,153.629,368.753,0.766254,304.433,308.74,0.73802,271.163,153.61,0.562196,293.307,279.983,0.132693,342.134,295.585,0.0927911,237.832,399.754,0.554014,173.543,419.742,0.522348,197.908,628.212,0.716624,275.5,719.282,0.717607,299.976,377.609,0.49628,399.73,499.592,0.735199,348.808,661.555,0.672684,328.857,84.8149,0.804207,0.0,0.0,0.0,284.447,78.1517,0.73529,0.0,0.0,0.0,390.936,730.306,0.497679,399.849,717.063,0.55663,328.785,674.866,0.554248,304.409,774.691,0.544864,280.021,772.519,0.645782,293.307,714.799,0.550815
19,1,328.821,98.1964,0.874186,200.13,164.661,0.670278,133.661,180.212,0.565717,153.526,366.595,0.78558,299.979,308.764,0.732168,260.031,149.2,0.531037,288.861,277.82,0.147408,339.919,293.326,0.104964,237.827,397.54,0.549745,173.571,417.532,0.527004,195.717,626.063,0.679762,273.435,719.291,0.70336,299.952,373.2,0.488735,399.721,499.621,0.728562,351.029,659.342,0.646496,326.692,80.4306,0.918598,0.0,0.0,0.0,275.532,73.6879,0.772533,0.0,0.0,0.0,393.113,728.095,0.504877,399.861,717.038,0.578963,328.888,670.451,0.520268,297.76,776.907,0.562189,277.763,772.554,0.650776,293.297,714.845,0.54002
20,1,313.307,93.6049,0.840055,195.704,166.779,0.683987,129.16,184.549,0.588763,151.361,370.988,0.782549,295.553,308.788,0.743675,260.025,149.154,0.549879,288.879,275.568,0.104327,342.141,291.08,0.117709,240.098,395.322,0.570146,182.37,415.327,0.538988,189.067,617.244,0.683527,273.29,721.452,0.667937,302.205,370.976,0.502629,397.644,495.2,0.721859,359.869,659.384,0.657419,308.872,75.9137,0.89591,0.0,0.0,0.0,251.128,69.2432,0.746036,0.0,0.0,0.0,395.327,723.709,0.531976,402.075,716.991,0.585893,333.278,672.645,0.467412,291.129,783.546,0.571223,273.423,779.121,0.627433,293.271,717.025,0.549708
21,1,308.816,82.6699,0.864333,197.9,166.803,0.691677,129.142,184.572,0.583274,151.342,373.178,0.783202,295.546,308.752,0.757815,262.296,149.177,0.569482,293.313,273.285,0.214654,355.443,302.169,0.227948,240.123,393.109,0.564202,182.438,413.095,0.545003,189.042,617.177,0.693689,271.149,725.9,0.667996,302.191,368.758,0.500941,399.779,492.98,0.729103,361.999,659.382,0.66225,297.754,69.3096,0.819493,0.0,0.0,0.0,237.895,64.8733,0.73587,0.0,0.0,0.0,395.39,725.912,0.527625,404.218,717.013,0.574247,337.679,672.671,0.434617,291.065,785.736,0.595995,273.305,781.349,0.672665,291.056,719.274,0.526973
22,1,297.785,84.8496,0.830653,197.919,169.022,0.706023,126.943,186.9,0.568829,151.393,373.215,0.778998,295.535,308.781,0.775496,266.732,151.322,0.615189,299.982,268.912,0.229774,357.683,299.965,0.158098,240.172,390.927,0.552244,184.575,413.103,0.541217,191.299,621.66,0.669502,271.079,721.491,0.670775,302.222,366.503,0.504958,399.742,488.631,0.7306,364.302,657.163,0.613516,291.046,67.0445,0.872471,0.0,0.0,0.0,222.316,67.0174,0.790247,0.0,0.0,0.0,399.768,723.717,0.415138,408.684,717.007,0.477953,344.241,672.664,0.404108,288.859,787.911,0.626403,271.106,783.558,0.656962,291.066,717.019,0.555169
23,1,291.125,80.4831,0.925992,200.114,169.065,0.757528,126.938,186.917,0.581643,151.372,377.577,0.800309,299.97,308.783,0.762438,273.276,151.364,0.713377,319.931,273.366,0.304062,435.289,346.593,0.168771,240.139,393.12,0.568179,184.563,413.106,0.552156,186.805,619.39,0.710462,273.309,719.287,0.700463,302.2,366.561,0.523948,401.986,488.57,0.714101,370.96,652.686,0.59552,277.754,62.6165,0.913354,0.0,0.0,0.0,206.835,62.705,0.762216,0.0,0.0,0.0,395.363,721.443,0.38388,402.03,714.783,0.447706,348.773,663.817,0.387583,288.904,785.807,0.619288,273.283,781.366,0.634835,293.274,714.838,0.566869
24,1,284.451,80.2678,0.896211,193.519,166.93,0.759117,122.505,189.055,0.575725,151.375,379.74,0.814892,306.578,308.769,0.762235,266.663,149.069,0.710618,295.513,268.906,0.428702,346.542,302.215,0.175589,237.935,390.912,0.572507,182.439,410.909,0.547004,184.674,621.625,0.731076,273.265,719.262,0.693876,297.755,364.37,0.525822,402.024,486.233,0.730716,377.66,648.306,0.657154,271.112,60.4468,0.911865,0.0,0.0,0.0,200.124,62.7117,0.765298,0.0,0.0,0.0,397.547,717.0,0.386262,406.456,705.922,0.438606,357.642,663.736,0.447698,284.485,785.77,0.644188,271.122,779.171,0.646321,293.269,714.77,0.548309
25,1,277.772,78.0285,0.8994,193.491,166.959,0.770381,120.287,191.287,0.57621,151.372,379.83,0.830674,306.622,308.826,0.768257,266.682,146.922,0.713665,302.169,271.091,0.382452,348.773,306.629,0.170718,237.941,388.705,0.583984,184.544,408.683,0.5518,184.582,619.434,0.749056,273.297,719.211,0.734594,297.767,366.507,0.535952,406.46,486.284,0.730005,382.065,648.254,0.737731,257.948,60.2896,0.88421,273.371,60.2878,0.0819455,191.243,64.8365,0.733653,0.0,0.0,0.0,395.36,701.49,0.431352,413.101,690.441,0.489129,364.258,659.361,0.520615,286.648,781.355,0.649085,271.108,774.755,0.65809,293.268,714.753,0.602222
26,1,273.376,75.8616,0.879397,186.921,166.949,0.780458,118.049,197.947,0.576735,151.381,379.843,0.832812,302.197,310.981,0.762582,255.628,138.069,0.665965,286.682,255.578,0.200881,311.017,273.257,0.464963,237.773,386.519,0.574226,182.4,408.7,0.540696,184.617,619.404,0.744518,273.38,719.206,0.755126,293.277,364.298,0.539779,408.688,484.064,0.716042,388.693,650.461,0.676051,255.588,58.1355,0.885926,0.0,0.0,0.0,184.563,62.6966,0.787285,0.0,0.0,0.0,399.82,703.711,0.452414,415.338,697.062,0.522551,368.778,663.736,0.496114,288.866,781.372,0.653755,273.268,774.749,0.652903,293.312,714.78,0.605951
27,1,271.137,69.3089,0.838675,186.854,169.019,0.780595,118.076,200.084,0.584434,151.448,379.81,0.819155,304.377,308.861,0.763869,253.412,140.242,0.658085,280.035,180.219,0.0849715,297.804,186.86,0.262939,237.771,386.526,0.562523,182.355,410.888,0.518339,186.888,619.4,0.704801,273.441,719.337,0.757238,293.303,364.27,0.536793,413.03,479.697,0.713102,395.379,648.266,0.724411,246.721,58.1916,0.860126,264.499,51.5146,0.150178,177.94,73.6507,0.746875,0.0,0.0,0.0,410.863,701.488,0.458609,421.98,694.821,0.514154,377.63,661.567,0.546805,288.891,783.558,0.643351,273.321,776.911,0.651367,293.333,717.031,0.600807
28,1,268.87,69.2529,0.818732,184.568,166.815,0.748344,115.886,200.086,0.578837,153.639,379.738,0.786368,299.98,306.619,0.739098,242.319,133.607,0.656714,286.63,166.855,0.213311,311.075,171.305,0.415535,235.585,390.917,0.522433,177.976,415.334,0.504635,195.709,621.6,0.656154,275.528,723.704,0.710954,291.063,362.052,0.49815,413.065,479.666,0.703723,397.656,646.001,0.741415,240.181,58.1387,0.889772,257.913,47.1192,0.190171,169.099,75.8487,0.806723,0.0,0.0,0.0,390.939,692.654,0.438767,417.534,688.231,0.47896,382.08,657.115,0.539809,288.876,783.543,0.663065,273.303,776.936,0.667292,295.514,719.282,0.560161
29,1,268.861,69.2587,0.817938,184.569,166.774,0.747303,115.899,195.724,0.570017,153.631,379.732,0.78572,299.984,306.625,0.737658,242.331,133.614,0.65821,286.632,166.85,0.212333,311.078,171.306,0.411507,235.604,390.916,0.52369,180.146,415.328,0.506464,193.518,619.417,0.65071,275.532,723.657,0.717416,291.07,362.049,0.497447,413.036,479.643,0.699981,397.643,646.006,0.747702,240.183,58.1403,0.889653,257.907,47.1253,0.185426,169.117,73.7238,0.7962,0.0,0.0,0.0,393.138,694.826,0.446423,417.539,690.385,0.490185,382.073,657.109,0.543662,288.872,781.39,0.664711,273.301,776.921,0.667847,295.515,719.249,0.567433
30,1,262.302,67.0278,0.826125,180.19,162.409,0.685417,115.823,195.734,0.569096,164.645,375.423,0.794121,308.879,293.352,0.767854,237.899,129.122,0.626801,262.261,151.4,0.292598,311.02,153.596,0.593204,231.181,395.325,0.532986,175.728,417.552,0.51685,202.428,621.622,0.650881,275.683,721.534,0.715087,286.641,362.127,0.467681,415.248,479.696,0.70717,406.434,648.333,0.610539,240.035,58.105,0.895748,255.667,44.9596,0.220041,169.119,75.8454,0.75524,0.0,0.0,0.0,410.89,717.035,0.404986,428.623,712.589,0.439875,386.529,663.748,0.385848,291.101,781.332,0.639083,275.514,774.745,0.639562,297.75,719.315,0.565562
31,1,262.261,64.8722,0.842332,178.001,162.405,0.685629,115.865,195.737,0.576616,169.138,368.794,0.798073,308.754,291.003,0.77265,237.827,129.124,0.658319,260.031,171.347,0.20215,304.372,151.471,0.65808,226.789,390.923,0.524289,169.158,417.537,0.522019,204.62,617.235,0.698966,280.01,725.901,0.649946,284.419,362.039,0.471479,413.111,477.479,0.688095,406.454,648.268,0.655268,237.964,58.1495,0.901305,255.627,44.9058,0.267907,166.894,75.9098,0.794407,0.0,0.0,0.0,413.071,710.353,0.486187,428.616,703.699,0.497907,390.939,654.925,0.430182,291.146,785.83,0.610833,275.591,781.38,0.590047,299.997,723.661,0.516493
32,1,264.492,64.8424,0.847504,184.617,164.655,0.7696,118.059,197.933,0.594503,186.867,364.307,0.835387,317.735,268.891,0.717073,246.711,131.438,0.712921,264.476,237.911,0.430485,326.483,177.945,0.789326,224.541,388.727,0.520994,164.657,417.515,0.506309,220.063,619.412,0.646753,284.474,730.291,0.649444,277.792,359.883,0.491998,413.044,477.408,0.675125,410.886,650.481,0.616103,240.01,58.151,0.906938,255.692,44.8867,0.352364,166.899,75.9085,0.824277,0.0,0.0,0.0,413.082,714.818,0.44314,430.865,708.144,0.448434,395.342,659.337,0.420887,293.391,785.772,0.605515,277.813,779.166,0.591155,302.189,725.935,0.518441
33,1,268.894,64.9005,0.850419,186.852,164.665,0.775219,115.908,200.117,0.602649,197.939,362.049,0.805474,322.169,257.946,0.760629,255.682,131.317,0.751859,273.363,231.21,0.479659,339.859,184.574,0.745249,224.533,388.739,0.502298,166.839,415.375,0.505059,220.114,621.656,0.659355,284.461,730.321,0.599919,279.988,359.898,0.473176,413.038,477.475,0.665925,413.037,650.467,0.601886,240.129,58.1949,0.911448,257.864,44.9101,0.432467,169.144,78.0601,0.823583,0.0,0.0,0.0,415.318,723.663,0.406318,435.261,717.042,0.402649,393.149,659.34,0.391985,297.779,785.734,0.542593,282.236,781.339,0.533259,302.197,725.945,0.451633
34,1,273.288,67.0353,0.886938,197.905,162.428,0.726965,118.102,191.289,0.58775,202.326,355.412,0.802773,326.509,255.505,0.786817,271.148,131.31,0.762551,295.537,246.739,0.177654,359.861,204.571,0.453728,226.782,382.135,0.515997,166.904,406.46,0.524511,220.087,612.846,0.692086,282.219,732.522,0.707957,286.623,357.628,0.477323,410.932,477.466,0.672534,408.709,648.323,0.612298,244.557,58.1767,0.864439,266.66,47.0736,0.295752,180.171,75.9331,0.77187,0.0,0.0,0.0,413.099,721.501,0.41517,430.881,717.033,0.429746,395.336,657.154,0.407279,302.226,783.578,0.652258,282.22,779.158,0.650673,295.535,730.335,0.548933
35,1,275.647,64.8942,0.869348,202.312,155.816,0.757929,120.328,186.809,0.598271,204.499,351.008,0.810477,324.358,255.575,0.811307,275.585,131.322,0.776968,326.637,235.645,0.377125,375.357,204.626,0.654552,224.578,379.898,0.524716,166.854,401.995,0.537387,220.088,612.755,0.682948,282.213,730.328,0.687779,282.261,351.016,0.481376,408.682,477.41,0.686405,406.481,652.711,0.603211,253.406,58.0974,0.869298,271.107,47.0601,0.155189,184.57,75.8777,0.793622,0.0,0.0,0.0,413.098,736.966,0.471736,430.856,732.531,0.4546,388.746,663.742,0.413447,306.627,776.941,0.627382,286.67,774.737,0.65112,293.405,728.135,0.540688
36,1,282.251,67.0803,0.808766,204.662,151.425,0.770761,129.115,180.193,0.605375,204.559,348.822,0.824483,326.502,255.683,0.817015,284.441,131.327,0.693339,348.819,271.112,0.377555,379.895,220.071,0.668845,231.196,379.875,0.525674,166.923,399.772,0.526243,217.9,608.348,0.676335,280.044,725.919,0.689325,291.085,357.647,0.505527,413.056,481.837,0.692878,404.272,652.722,0.623571,257.764,55.9749,0.890584,275.498,47.04,0.211955,186.755,75.8593,0.785842,0.0,0.0,0.0,410.87,721.503,0.5152,428.665,717.076,0.517724,388.724,663.736,0.422832,302.211,779.149,0.619632,282.233,774.741,0.656827,295.573,723.682,0.548612
37,1,291.049,69.278,0.872587,213.426,149.181,0.762709,131.432,173.519,0.607521,204.577,348.773,0.83311,324.389,260.113,0.770228,291.132,126.964,0.704675,348.818,251.181,0.397877,384.25,220.089,0.635633,233.423,377.645,0.532707,169.067,393.14,0.530756,217.898,603.852,0.64576,277.757,728.098,0.719024,291.12,357.635,0.525117,408.683,486.305,0.695585,402.056,657.138,0.655812,262.25,58.1086,0.853352,286.617,47.166,0.237832,191.333,75.8406,0.755098,0.0,0.0,0.0,413.07,723.674,0.484277,430.85,717.046,0.510614,386.527,665.977,0.448234,302.182,781.387,0.590844,277.843,776.939,0.645972,293.394,723.72,0.525444
